dataset,feature,length,model_size,auc
FreeLaw,mink_plus,400,6.9b,0.5376479999999999
FreeLaw,mink_plus,500,6.9b,0.529369
FreeLaw,mink_plus,600,6.9b,0.5262530000000001
FreeLaw,mink_plus,700,6.9b,0.542319
FreeLaw,mink_plus,800,6.9b,0.530373
FreeLaw,mink_plus,900,6.9b,0.542781
FreeLaw,zlib,0,410m,0.501907
FreeLaw,zlib,100,410m,0.5266335000000001
FreeLaw,zlib,200,410m,0.511377
FreeLaw,zlib,300,410m,0.5135350000000001
FreeLaw,zlib,400,410m,0.502337
FreeLaw,zlib,500,410m,0.5065500000000001
FreeLaw,zlib,600,410m,0.5030275
FreeLaw,zlib,700,410m,0.501348
FreeLaw,zlib,800,410m,0.504595
FreeLaw,zlib,900,410m,0.5087135
FreeLaw,zlib,0,1b,0.5048509999999999
FreeLaw,zlib,100,1b,0.5278085
FreeLaw,zlib,200,1b,0.5104845
FreeLaw,zlib,300,1b,0.5143964999999999
FreeLaw,zlib,400,1b,0.5053124999999999
FreeLaw,zlib,500,1b,0.508681
FreeLaw,zlib,600,1b,0.5027545
FreeLaw,zlib,700,1b,0.5036455
FreeLaw,zlib,800,1b,0.508049
FreeLaw,zlib,900,1b,0.5037485
FreeLaw,zlib,0,2.8b,0.507001
FreeLaw,zlib,100,2.8b,0.53132
FreeLaw,zlib,200,2.8b,0.512474
FreeLaw,zlib,300,2.8b,0.5169765
FreeLaw,zlib,400,2.8b,0.5095835
FreeLaw,zlib,500,2.8b,0.5005350000000001
FreeLaw,zlib,600,2.8b,0.505389
FreeLaw,zlib,700,2.8b,0.5093865000000001
FreeLaw,zlib,800,2.8b,0.5162975000000001
FreeLaw,zlib,900,2.8b,0.5042245000000001
FreeLaw,zlib,0,6.9b,0.505912
FreeLaw,zlib,100,6.9b,0.5371665
FreeLaw,zlib,200,6.9b,0.5138085
FreeLaw,zlib,300,6.9b,0.5204965
FreeLaw,zlib,400,6.9b,0.5113814999999999
FreeLaw,zlib,500,6.9b,0.501568
FreeLaw,zlib,600,6.9b,0.511713
FreeLaw,zlib,700,6.9b,0.514498
FreeLaw,zlib,800,6.9b,0.5198205
FreeLaw,zlib,900,6.9b,0.5066685000000001
FreeLaw,grad,0,410m,0.502427
FreeLaw,grad,100,410m,0.5070615
FreeLaw,grad,200,410m,0.5043695
FreeLaw,grad,300,410m,0.5169115
FreeLaw,grad,400,410m,0.5114475
FreeLaw,grad,500,410m,0.5139155000000001
FreeLaw,grad,600,410m,0.5138475
FreeLaw,grad,700,410m,0.505128
FreeLaw,grad,800,410m,0.5267364999999999
FreeLaw,grad,900,410m,0.503965
FreeLaw,grad,0,1b,0.5043265
FreeLaw,grad,100,1b,0.506166
FreeLaw,grad,200,1b,0.5169505000000001
FreeLaw,grad,300,1b,0.507509
FreeLaw,grad,400,1b,0.510408
FreeLaw,grad,500,1b,0.507112
FreeLaw,grad,600,1b,0.5125474999999999
FreeLaw,grad,700,1b,0.504866
FreeLaw,grad,800,1b,0.5077575000000001
FreeLaw,grad,900,1b,0.5242739999999999
FreeLaw,grad,0,2.8b,0.5015099999999999
FreeLaw,grad,100,2.8b,0.5097289999999999
FreeLaw,grad,200,2.8b,0.5042409999999999
FreeLaw,grad,300,2.8b,0.5158395
FreeLaw,grad,400,2.8b,0.5167775000000001
FreeLaw,grad,500,2.8b,0.5272745000000001
FreeLaw,grad,600,2.8b,0.522659
FreeLaw,grad,700,2.8b,0.522325
FreeLaw,grad,800,2.8b,0.5096105
FreeLaw,grad,900,2.8b,0.5009115
FreeLaw,grad,0,6.9b,0.503373
FreeLaw,grad,100,6.9b,0.5312905
FreeLaw,grad,200,6.9b,0.5327310000000001
FreeLaw,grad,300,6.9b,0.5162654999999999
FreeLaw,grad,400,6.9b,0.540693
FreeLaw,grad,500,6.9b,0.513261
FreeLaw,grad,600,6.9b,0.529971
FreeLaw,grad,700,6.9b,0.5005545
FreeLaw,grad,800,6.9b,0.5284519999999999
FreeLaw,grad,900,6.9b,0.506302
FreeLaw,refer,0,410m,0.500572
FreeLaw,refer,100,410m,0.5253705
FreeLaw,refer,200,410m,0.5192625
FreeLaw,refer,300,410m,0.5027985
FreeLaw,refer,400,410m,0.5139505
FreeLaw,refer,500,410m,0.5040925
FreeLaw,refer,600,410m,0.508072
FreeLaw,refer,700,410m,0.501123
FreeLaw,refer,800,410m,0.5066905
FreeLaw,refer,900,410m,0.51317
FreeLaw,refer,0,1b,0.5150165
FreeLaw,refer,100,1b,0.5253705
FreeLaw,refer,200,1b,0.5192625
FreeLaw,refer,300,1b,0.5024815
FreeLaw,refer,400,1b,0.5135915
FreeLaw,refer,500,1b,0.503839
FreeLaw,refer,600,1b,0.507766
FreeLaw,refer,700,1b,0.5013265
FreeLaw,refer,800,1b,0.506508
FreeLaw,refer,900,1b,0.51317
FreeLaw,refer,0,2.8b,0.5150165
FreeLaw,refer,100,2.8b,0.5253705
FreeLaw,refer,200,2.8b,0.5192625
FreeLaw,refer,300,2.8b,0.5027985
FreeLaw,refer,400,2.8b,0.5139505
FreeLaw,refer,500,2.8b,0.5040925
FreeLaw,refer,600,2.8b,0.508072
FreeLaw,refer,700,2.8b,0.501123
FreeLaw,refer,800,2.8b,0.5066905
FreeLaw,refer,900,2.8b,0.51317
FreeLaw,refer,0,6.9b,0.51514
FreeLaw,refer,100,6.9b,0.5256945000000001
FreeLaw,refer,200,6.9b,0.519161
FreeLaw,refer,300,6.9b,0.5027985
FreeLaw,refer,400,6.9b,0.5139505
FreeLaw,refer,500,6.9b,0.5040925
FreeLaw,refer,600,6.9b,0.508072
FreeLaw,refer,700,6.9b,0.501123
FreeLaw,refer,800,6.9b,0.5066905
FreeLaw,refer,900,6.9b,0.51317
EuroParl,loss,0,410m,0.5315070422535212
EuroParl,loss,100,410m,0.536088028169014
EuroParl,loss,200,410m,0.506936507936508
EuroParl,loss,300,410m,0.5131623931623932
EuroParl,loss,400,410m,0.5108304347826087
EuroParl,loss,500,410m,0.5244414414414414
EuroParl,loss,600,410m,0.5116179245283019
EuroParl,loss,700,410m,0.5080714285714285
EuroParl,loss,800,410m,0.5089567307692308
EuroParl,loss,900,410m,0.5053495145631068
EuroParl,loss,0,1b,0.5029713375796179
EuroParl,loss,100,1b,0.5374859154929579
EuroParl,loss,200,1b,0.5100039682539683
EuroParl,loss,300,1b,0.5090128205128206
EuroParl,loss,400,1b,0.5113478260869565
EuroParl,loss,500,1b,0.520972972972973
EuroParl,loss,600,1b,0.5124386792452831
EuroParl,loss,700,1b,0.5111857142857144
EuroParl,loss,800,1b,0.512576923076923
EuroParl,loss,900,1b,0.5033980582524271
EuroParl,loss,0,2.8b,0.5008726114649682
EuroParl,loss,100,2.8b,0.5490950704225352
EuroParl,loss,200,2.8b,0.5191547619047618
EuroParl,loss,300,2.8b,0.5197991452991453
EuroParl,loss,400,2.8b,0.5263913043478261
EuroParl,loss,500,2.8b,0.5302252252252253
EuroParl,loss,600,2.8b,0.5330377358490566
EuroParl,loss,700,2.8b,0.5311380952380953
EuroParl,loss,800,2.8b,0.5295384615384615
EuroParl,loss,900,2.8b,0.5096796116504854
EuroParl,loss,0,6.9b,0.5176210191082802
EuroParl,loss,100,6.9b,0.5565598591549296
EuroParl,loss,200,6.9b,0.5266230158730159
EuroParl,loss,300,6.9b,0.5194529914529915
EuroParl,loss,400,6.9b,0.5290173913043479
EuroParl,loss,500,6.9b,0.5339549549549549
EuroParl,loss,600,6.9b,0.5332028301886793
EuroParl,loss,700,6.9b,0.5348238095238096
EuroParl,loss,800,6.9b,0.5313990384615384
EuroParl,loss,900,6.9b,0.5182669902912621
EuroParl,prob,0,410m,0.531387323943662
EuroParl,prob,100,410m,0.5356197183098592
EuroParl,prob,200,410m,0.5068730158730159
EuroParl,prob,300,410m,0.5124871794871795
EuroParl,prob,400,410m,0.5108260869565218
EuroParl,prob,500,410m,0.5249909909909911
EuroParl,prob,600,410m,0.5119811320754717
EuroParl,prob,700,410m,0.5076571428571428
EuroParl,prob,800,410m,0.5098846153846154
EuroParl,prob,900,410m,0.5051456310679612
EuroParl,prob,0,1b,0.5030700636942675
EuroParl,prob,100,1b,0.5378380281690142
EuroParl,prob,200,1b,0.5100317460317461
EuroParl,prob,300,1b,0.509059829059829
EuroParl,prob,400,1b,0.5106695652173913
EuroParl,prob,500,1b,0.520972972972973
EuroParl,prob,600,1b,0.5119716981132075
EuroParl,prob,700,1b,0.5112000000000001
EuroParl,prob,800,1b,0.5117884615384616
EuroParl,prob,900,1b,0.5034174757281553
EuroParl,prob,0,2.8b,0.5003885350318471
EuroParl,prob,100,2.8b,0.549443661971831
EuroParl,prob,200,2.8b,0.5187301587301587
EuroParl,prob,300,2.8b,0.5191538461538461
EuroParl,prob,400,2.8b,0.5259826086956522
EuroParl,prob,500,2.8b,0.5302162162162162
EuroParl,prob,600,2.8b,0.5326792452830188
EuroParl,prob,700,2.8b,0.5313809523809524
EuroParl,prob,800,2.8b,0.5300673076923077
EuroParl,prob,900,2.8b,0.50973786407767
EuroParl,prob,0,6.9b,0.5174012738853504
EuroParl,prob,100,6.9b,0.5562394366197183
EuroParl,prob,200,6.9b,0.5263253968253969
EuroParl,prob,300,6.9b,0.519042735042735
EuroParl,prob,400,6.9b,0.529095652173913
EuroParl,prob,500,6.9b,0.5345135135135135
EuroParl,prob,600,6.9b,0.5326509433962264
EuroParl,prob,700,6.9b,0.5343619047619047
EuroParl,prob,800,6.9b,0.5309038461538461
EuroParl,prob,900,6.9b,0.5185631067961165
EuroParl,ppl,0,410m,0.5315070422535212
EuroParl,ppl,100,410m,0.536088028169014
EuroParl,ppl,200,410m,0.506936507936508
EuroParl,ppl,300,410m,0.5131623931623932
EuroParl,ppl,400,410m,0.5108304347826087
EuroParl,ppl,500,410m,0.5244414414414414
EuroParl,ppl,600,410m,0.5116179245283019
EuroParl,ppl,700,410m,0.5080714285714285
EuroParl,ppl,800,410m,0.5089567307692308
EuroParl,ppl,900,410m,0.5053495145631068
EuroParl,ppl,0,1b,0.5029713375796179
EuroParl,ppl,100,1b,0.5374859154929579
EuroParl,ppl,200,1b,0.5100039682539683
EuroParl,ppl,300,1b,0.5090128205128206
EuroParl,ppl,400,1b,0.5113478260869565
EuroParl,ppl,500,1b,0.520972972972973
EuroParl,ppl,600,1b,0.5124386792452831
EuroParl,ppl,700,1b,0.5111857142857144
EuroParl,ppl,800,1b,0.512576923076923
EuroParl,ppl,900,1b,0.5033980582524271
EuroParl,ppl,0,2.8b,0.5008726114649682
EuroParl,ppl,100,2.8b,0.5490950704225352
EuroParl,ppl,200,2.8b,0.5191547619047618
EuroParl,ppl,300,2.8b,0.5197991452991453
EuroParl,ppl,400,2.8b,0.5263913043478261
EuroParl,ppl,500,2.8b,0.5302252252252253
EuroParl,ppl,600,2.8b,0.5330377358490566
EuroParl,ppl,700,2.8b,0.5311380952380953
EuroParl,ppl,800,2.8b,0.5295384615384615
EuroParl,ppl,900,2.8b,0.5096796116504854
EuroParl,ppl,0,6.9b,0.5176210191082802
EuroParl,ppl,100,6.9b,0.5565598591549296
EuroParl,ppl,200,6.9b,0.5266230158730159
EuroParl,ppl,300,6.9b,0.5194529914529915
EuroParl,ppl,400,6.9b,0.5290173913043479
EuroParl,ppl,500,6.9b,0.5339549549549549
EuroParl,ppl,600,6.9b,0.5332028301886793
EuroParl,ppl,700,6.9b,0.5348238095238096
EuroParl,ppl,800,6.9b,0.5313990384615384
EuroParl,ppl,900,6.9b,0.5182669902912621
EuroParl,mink_plus,0,410m,0.5186197183098592
EuroParl,mink_plus,100,410m,0.5121619718309859
EuroParl,mink_plus,200,410m,0.5069841269841271
EuroParl,mink_plus,300,410m,0.5160598290598291
EuroParl,mink_plus,400,410m,0.5108086956521739
EuroParl,mink_plus,500,410m,0.5213693693693693
EuroParl,mink_plus,600,410m,0.5239245283018867
EuroParl,mink_plus,700,410m,0.5134190476190476
EuroParl,mink_plus,800,410m,0.5009134615384615
EuroParl,mink_plus,900,410m,0.5033203883495146
EuroParl,mink_plus,0,1b,0.5129808917197453
EuroParl,mink_plus,100,1b,0.529281690140845
EuroParl,mink_plus,200,1b,0.5151111111111111
EuroParl,mink_plus,300,1b,0.5177264957264958
EuroParl,mink_plus,400,1b,0.5066521739130434
EuroParl,mink_plus,500,1b,0.5011261261261262
EuroParl,mink_plus,600,1b,0.5108207547169812
EuroParl,mink_plus,700,1b,0.5096380952380952
EuroParl,mink_plus,800,1b,0.5186346153846154
EuroParl,mink_plus,900,1b,0.5397572815533981
EuroParl,mink_plus,0,2.8b,0.5027133757961784
EuroParl,mink_plus,100,2.8b,0.5614929577464789
EuroParl,mink_plus,200,2.8b,0.5317301587301587
EuroParl,mink_plus,300,2.8b,0.5307094017094017
EuroParl,mink_plus,400,2.8b,0.542104347826087
EuroParl,mink_plus,500,2.8b,0.5411081081081082
EuroParl,mink_plus,600,2.8b,0.5563396226415094
EuroParl,mink_plus,700,2.8b,0.5374285714285715
EuroParl,mink_plus,800,2.8b,0.5507596153846153
EuroParl,mink_plus,900,2.8b,0.5742815533980583
EuroParl,mink_plus,0,6.9b,0.5094458598726115
EuroParl,mink_plus,100,6.9b,0.5334366197183098
EuroParl,mink_plus,200,6.9b,0.5271269841269841
EuroParl,mink_plus,300,6.9b,0.5302478632478632
EuroParl,mink_plus,400,6.9b,0.5396695652173913
EuroParl,mink_plus,500,6.9b,0.5406486486486487
EuroParl,mink_plus,600,6.9b,0.5368207547169811
EuroParl,mink_plus,700,6.9b,0.5432
EuroParl,mink_plus,800,6.9b,0.5617788461538462
EuroParl,mink_plus,900,6.9b,0.5974271844660194
EuroParl,zlib,0,410m,0.527612676056338
EuroParl,zlib,100,410m,0.53625
EuroParl,zlib,200,410m,0.5104682539682539
EuroParl,zlib,300,410m,0.5092008547008547
EuroParl,zlib,400,410m,0.5085782608695653
EuroParl,zlib,500,410m,0.5286531531531532
EuroParl,zlib,600,410m,0.5070754716981133
EuroParl,zlib,700,410m,0.503
EuroParl,zlib,800,410m,0.5101057692307693
EuroParl,zlib,900,410m,0.5113349514563106
EuroParl,zlib,0,1b,0.5217929936305732
EuroParl,zlib,100,1b,0.5422359154929578
EuroParl,zlib,200,1b,0.5143928571428572
EuroParl,zlib,300,1b,0.5080897435897436
EuroParl,zlib,400,1b,0.5100565217391304
EuroParl,zlib,500,1b,0.5293378378378378
EuroParl,zlib,600,1b,0.509259433962264
EuroParl,zlib,700,1b,0.5059428571428571
EuroParl,zlib,800,1b,0.5155673076923077
EuroParl,zlib,900,1b,0.5169126213592233
EuroParl,zlib,0,2.8b,0.5112006369426751
EuroParl,zlib,100,2.8b,0.556612676056338
EuroParl,zlib,200,2.8b,0.5290198412698413
EuroParl,zlib,300,2.8b,0.5178162393162393
EuroParl,zlib,400,2.8b,0.5265478260869565
EuroParl,zlib,500,2.8b,0.5428603603603603
EuroParl,zlib,600,2.8b,0.5307169811320755
EuroParl,zlib,700,2.8b,0.5268333333333335
EuroParl,zlib,800,2.8b,0.5331153846153847
EuroParl,zlib,900,2.8b,0.5335242718446602
EuroParl,zlib,0,6.9b,0.5279904458598726
EuroParl,zlib,100,6.9b,0.5648274647887324
EuroParl,zlib,200,6.9b,0.5335634920634921
EuroParl,zlib,300,6.9b,0.51641452991453
EuroParl,zlib,400,6.9b,0.5307
EuroParl,zlib,500,6.9b,0.5458648648648649
EuroParl,zlib,600,6.9b,0.5350801886792451
EuroParl,zlib,700,6.9b,0.533852380952381
EuroParl,zlib,800,6.9b,0.5376009615384616
EuroParl,zlib,900,6.9b,0.5433640776699029
EuroParl,grad,0,410m,0.5043697183098591
EuroParl,grad,100,410m,0.5128802816901409
EuroParl,grad,200,410m,0.5084007936507936
EuroParl,grad,300,410m,0.5041111111111112
EuroParl,grad,400,410m,0.5138
EuroParl,grad,500,410m,0.5317072072072072
EuroParl,grad,600,410m,0.5205801886792453
EuroParl,grad,700,410m,0.5023761904761905
EuroParl,grad,800,410m,0.5021201923076923
EuroParl,grad,900,410m,0.501373786407767
EuroParl,grad,0,1b,0.5016369426751592
EuroParl,grad,100,1b,0.507281690140845
EuroParl,grad,200,1b,0.5063134920634921
EuroParl,grad,300,1b,0.5152692307692307
EuroParl,grad,400,1b,0.5184391304347826
EuroParl,grad,500,1b,0.5280450450450451
EuroParl,grad,600,1b,0.5139198113207547
EuroParl,grad,700,1b,0.5038857142857143
EuroParl,grad,800,1b,0.5214999999999999
EuroParl,grad,900,1b,0.5215679611650486
EuroParl,grad,0,2.8b,0.5006496815286624
EuroParl,grad,100,2.8b,0.5365492957746478
EuroParl,grad,200,2.8b,0.5300357142857143
EuroParl,grad,300,2.8b,0.5249999999999999
EuroParl,grad,400,2.8b,0.519208695652174
EuroParl,grad,500,2.8b,0.5397432432432434
EuroParl,grad,600,2.8b,0.5322688679245283
EuroParl,grad,700,2.8b,0.5198761904761905
EuroParl,grad,800,2.8b,0.5415384615384615
EuroParl,grad,900,2.8b,0.5393446601941748
EuroParl,grad,0,6.9b,0.5323503184713376
EuroParl,grad,100,6.9b,0.5286478873239437
EuroParl,grad,200,6.9b,0.5318769841269841
EuroParl,grad,300,6.9b,0.5067136752136752
EuroParl,grad,400,6.9b,0.5169782608695652
EuroParl,grad,500,6.9b,0.5344054054054055
EuroParl,grad,600,6.9b,0.5453207547169812
EuroParl,grad,700,6.9b,0.5396761904761904
EuroParl,grad,800,6.9b,0.5712980769230769
EuroParl,grad,900,6.9b,0.512383495145631
EuroParl,refer,0,410m,0.520492957746479
EuroParl,refer,100,410m,0.5434507042253521
EuroParl,refer,200,410m,0.5182579365079365
EuroParl,refer,300,410m,0.5154401709401709
EuroParl,refer,400,410m,0.5205869565217391
EuroParl,refer,500,410m,0.5280855855855857
EuroParl,refer,600,410m,0.5193396226415095
EuroParl,refer,700,410m,0.5122761904761904
EuroParl,refer,800,410m,0.5173749999999999
EuroParl,refer,900,410m,0.5025679611650485
EuroParl,refer,0,1b,0.5049936305732485
EuroParl,refer,100,1b,0.5434507042253521
EuroParl,refer,200,1b,0.5182579365079365
EuroParl,refer,300,1b,0.5162521367521367
EuroParl,refer,400,1b,0.5207391304347826
EuroParl,refer,500,1b,0.5277792792792793
EuroParl,refer,600,1b,0.5196226415094339
EuroParl,refer,700,1b,0.5120523809523809
EuroParl,refer,800,1b,0.5166682692307693
EuroParl,refer,900,1b,0.5025679611650485
EuroParl,refer,0,2.8b,0.5049936305732485
EuroParl,refer,100,2.8b,0.5434507042253521
EuroParl,refer,200,2.8b,0.5183809523809524
EuroParl,refer,300,2.8b,0.5154401709401709
EuroParl,refer,400,2.8b,0.5205869565217391
EuroParl,refer,500,2.8b,0.5280855855855857
EuroParl,refer,600,2.8b,0.5193396226415095
EuroParl,refer,700,2.8b,0.5122761904761904
EuroParl,refer,800,2.8b,0.5173749999999999
EuroParl,refer,900,2.8b,0.5025679611650485
EuroParl,refer,0,6.9b,0.5060732484076433
EuroParl,refer,100,6.9b,0.5425492957746478
EuroParl,refer,200,6.9b,0.517781746031746
EuroParl,refer,300,6.9b,0.5154401709401709
EuroParl,refer,400,6.9b,0.5205869565217391
EuroParl,refer,500,6.9b,0.5280855855855857
EuroParl,refer,600,6.9b,0.5193396226415095
EuroParl,refer,700,6.9b,0.5122761904761904
EuroParl,refer,800,6.9b,0.5173749999999999
EuroParl,refer,900,6.9b,0.5025679611650485
DM Mathematics,loss,0,410m,0.503682
DM Mathematics,loss,100,410m,0.5132285
DM Mathematics,loss,200,410m,0.5017499999999999
DM Mathematics,loss,300,410m,0.50671
DM Mathematics,loss,400,410m,0.5130525
DM Mathematics,loss,500,410m,0.5030235000000001
DM Mathematics,loss,600,410m,0.508386
DM Mathematics,loss,700,410m,0.525922
DM Mathematics,loss,800,410m,0.5099215
DM Mathematics,loss,900,410m,0.5038965
DM Mathematics,loss,0,1b,0.5045225
DM Mathematics,loss,100,1b,0.5139070000000001
DM Mathematics,loss,200,1b,0.501065
DM Mathematics,loss,300,1b,0.5000455000000001
DM Mathematics,loss,400,1b,0.5232455
DM Mathematics,loss,500,1b,0.5015235
DM Mathematics,loss,600,1b,0.501288
DM Mathematics,loss,700,1b,0.5211245
DM Mathematics,loss,800,1b,0.5119635
DM Mathematics,loss,900,1b,0.5075609999999999
DM Mathematics,loss,0,2.8b,0.509234
DM Mathematics,loss,100,2.8b,0.5104635
DM Mathematics,loss,200,2.8b,0.5008915
DM Mathematics,loss,300,2.8b,0.5098824999999999
DM Mathematics,loss,400,2.8b,0.514869
DM Mathematics,loss,500,2.8b,0.5023169999999999
DM Mathematics,loss,600,2.8b,0.5050439999999999
DM Mathematics,loss,700,2.8b,0.5186120000000001
DM Mathematics,loss,800,2.8b,0.5079115000000001
DM Mathematics,loss,900,2.8b,0.5088545
DM Mathematics,loss,0,6.9b,0.508459
DM Mathematics,loss,100,6.9b,0.5094474999999999
DM Mathematics,loss,200,6.9b,0.5039425
DM Mathematics,loss,300,6.9b,0.5058575
DM Mathematics,loss,400,6.9b,0.5146310000000001
DM Mathematics,loss,500,6.9b,0.5094850000000001
DM Mathematics,loss,600,6.9b,0.5081585
DM Mathematics,loss,700,6.9b,0.519512
DM Mathematics,loss,800,6.9b,0.5030215
DM Mathematics,loss,900,6.9b,0.511093
DM Mathematics,prob,0,410m,0.503783
DM Mathematics,prob,100,410m,0.513127
DM Mathematics,prob,200,410m,0.5016849999999999
DM Mathematics,prob,300,410m,0.5066759999999999
DM Mathematics,prob,400,410m,0.513147
DM Mathematics,prob,500,410m,0.50298
DM Mathematics,prob,600,410m,0.508413
DM Mathematics,prob,700,410m,0.5260115000000001
DM Mathematics,prob,800,410m,0.5099915
DM Mathematics,prob,900,410m,0.503959
DM Mathematics,prob,0,1b,0.50428
DM Mathematics,prob,100,1b,0.5138130000000001
DM Mathematics,prob,200,1b,0.50114
DM Mathematics,prob,300,1b,0.500038
DM Mathematics,prob,400,1b,0.5231115
DM Mathematics,prob,500,1b,0.501645
DM Mathematics,prob,600,1b,0.500933
DM Mathematics,prob,700,1b,0.521544
DM Mathematics,prob,800,1b,0.5118240000000001
DM Mathematics,prob,900,1b,0.508014
DM Mathematics,prob,0,2.8b,0.5092855
DM Mathematics,prob,100,2.8b,0.510543
DM Mathematics,prob,200,2.8b,0.500996
DM Mathematics,prob,300,2.8b,0.509917
DM Mathematics,prob,400,2.8b,0.5150855
DM Mathematics,prob,500,2.8b,0.502337
DM Mathematics,prob,600,2.8b,0.5049494999999999
DM Mathematics,prob,700,2.8b,0.518701
DM Mathematics,prob,800,2.8b,0.507919
DM Mathematics,prob,900,2.8b,0.508776
DM Mathematics,prob,0,6.9b,0.508381
DM Mathematics,prob,100,6.9b,0.509702
DM Mathematics,prob,200,6.9b,0.503694
DM Mathematics,prob,300,6.9b,0.5059685
DM Mathematics,prob,400,6.9b,0.51505
DM Mathematics,prob,500,6.9b,0.50941
DM Mathematics,prob,600,6.9b,0.507937
DM Mathematics,prob,700,6.9b,0.519231
DM Mathematics,prob,800,6.9b,0.5031370000000001
DM Mathematics,prob,900,6.9b,0.511387
DM Mathematics,ppl,0,410m,0.503682
DM Mathematics,ppl,100,410m,0.5132285
DM Mathematics,ppl,200,410m,0.5017499999999999
DM Mathematics,ppl,300,410m,0.50671
DM Mathematics,ppl,400,410m,0.5130525
DM Mathematics,ppl,500,410m,0.5030235000000001
DM Mathematics,ppl,600,410m,0.508386
DM Mathematics,ppl,700,410m,0.525922
DM Mathematics,ppl,800,410m,0.5099215
DM Mathematics,ppl,900,410m,0.5038965
DM Mathematics,ppl,0,1b,0.5045225
DM Mathematics,ppl,100,1b,0.5139070000000001
DM Mathematics,ppl,200,1b,0.501065
DM Mathematics,ppl,300,1b,0.5000455000000001
DM Mathematics,ppl,400,1b,0.5232455
DM Mathematics,ppl,500,1b,0.5015235
DM Mathematics,ppl,600,1b,0.501288
DM Mathematics,ppl,700,1b,0.5211245
DM Mathematics,ppl,800,1b,0.5119635
DM Mathematics,ppl,900,1b,0.5075609999999999
DM Mathematics,ppl,0,2.8b,0.509234
DM Mathematics,ppl,100,2.8b,0.5104635
DM Mathematics,ppl,200,2.8b,0.5008915
DM Mathematics,ppl,300,2.8b,0.5098824999999999
DM Mathematics,ppl,400,2.8b,0.514869
DM Mathematics,ppl,500,2.8b,0.5023169999999999
DM Mathematics,ppl,600,2.8b,0.5050439999999999
DM Mathematics,ppl,700,2.8b,0.5186120000000001
DM Mathematics,ppl,800,2.8b,0.5079115000000001
DM Mathematics,ppl,900,2.8b,0.5088545
DM Mathematics,ppl,0,6.9b,0.508459
DM Mathematics,ppl,100,6.9b,0.5094474999999999
DM Mathematics,ppl,200,6.9b,0.5039425
DM Mathematics,ppl,300,6.9b,0.5058575
DM Mathematics,ppl,400,6.9b,0.5146310000000001
DM Mathematics,ppl,500,6.9b,0.5094850000000001
DM Mathematics,ppl,600,6.9b,0.5081585
DM Mathematics,ppl,700,6.9b,0.519512
DM Mathematics,ppl,800,6.9b,0.5030215
DM Mathematics,ppl,900,6.9b,0.511093
DM Mathematics,mink_plus,0,410m,0.506195
DM Mathematics,mink_plus,100,410m,0.507577
DM Mathematics,mink_plus,200,410m,0.5108509999999999
DM Mathematics,mink_plus,300,410m,0.507953
DM Mathematics,mink_plus,400,410m,0.509877
DM Mathematics,mink_plus,500,410m,0.515008
DM Mathematics,mink_plus,600,410m,0.515964
DM Mathematics,mink_plus,700,410m,0.512345
DM Mathematics,mink_plus,800,410m,0.507934
DM Mathematics,mink_plus,900,410m,0.506715
DM Mathematics,mink_plus,0,1b,0.5206620000000001
DM Mathematics,mink_plus,100,1b,0.5048379999999999
DM Mathematics,mink_plus,200,1b,0.503945
DM Mathematics,mink_plus,300,1b,0.5063099999999999
DM Mathematics,mink_plus,400,1b,0.5206885
DM Mathematics,mink_plus,500,1b,0.5026029999999999
DM Mathematics,mink_plus,600,1b,0.5217245
DM Mathematics,mink_plus,700,1b,0.502138
DM Mathematics,mink_plus,800,1b,0.508487
DM Mathematics,mink_plus,900,1b,0.504003
DM Mathematics,mink_plus,0,2.8b,0.505211
DM Mathematics,mink_plus,100,2.8b,0.501044
DM Mathematics,mink_plus,200,2.8b,0.513252
DM Mathematics,mink_plus,300,2.8b,0.509514
DM Mathematics,mink_plus,400,2.8b,0.534918
DM Mathematics,mink_plus,500,2.8b,0.506891
DM Mathematics,mink_plus,600,2.8b,0.5076919999999999
DM Mathematics,mink_plus,700,2.8b,0.5109885000000001
DM Mathematics,mink_plus,800,2.8b,0.506936
DM Mathematics,mink_plus,900,2.8b,0.509363
DM Mathematics,mink_plus,0,6.9b,0.516007
DM Mathematics,mink_plus,100,6.9b,0.510564
DM Mathematics,mink_plus,200,6.9b,0.509164
DM Mathematics,mink_plus,300,6.9b,0.507706
DM Mathematics,mink_plus,400,6.9b,0.524297
DM Mathematics,mink_plus,500,6.9b,0.501145
DM Mathematics,mink_plus,600,6.9b,0.511277
DM Mathematics,mink_plus,700,6.9b,0.507714
DM Mathematics,mink_plus,800,6.9b,0.505328
DM Mathematics,mink_plus,900,6.9b,0.5241149999999999
DM Mathematics,zlib,0,410m,0.5048874999999999
DM Mathematics,zlib,100,410m,0.510748
DM Mathematics,zlib,200,410m,0.5056514999999999
DM Mathematics,zlib,300,410m,0.506791
DM Mathematics,zlib,400,410m,0.500509
DM Mathematics,zlib,500,410m,0.5045435
DM Mathematics,zlib,600,410m,0.5142800000000001
DM Mathematics,zlib,700,410m,0.526273
DM Mathematics,zlib,800,410m,0.5047425
DM Mathematics,zlib,900,410m,0.5122355
DM Mathematics,zlib,0,1b,0.5015255
DM Mathematics,zlib,100,1b,0.5086175
DM Mathematics,zlib,200,1b,0.512747
DM Mathematics,zlib,300,1b,0.501031
DM Mathematics,zlib,400,1b,0.508845
