dataset,feature,length,model_size,auc
Enron Emails,Gradient,40,410m,0.5517884615384615
Enron Emails,Gradient,50,410m,0.5044423076923077
Enron Emails,Gradient,60,410m,0.5094509803921569
Enron Emails,Gradient,70,410m,0.5076732673267327
Enron Emails,Gradient,80,410m,0.5423564356435644
Enron Emails,Gradient,90,410m,0.5153811881188118
Enron Emails,Gradient,0,1b,0.501872426012834
Enron Emails,Gradient,10,1b,0.5221153846153846
Enron Emails,Gradient,20,1b,0.5268461538461539
Enron Emails,Gradient,30,1b,0.5249455445544555
Enron Emails,Gradient,40,1b,0.5101875
Enron Emails,Gradient,50,1b,0.5084759615384615
Enron Emails,Gradient,60,1b,0.5068872549019608
Enron Emails,Gradient,70,1b,0.5479257425742574
Enron Emails,Gradient,80,1b,0.5205940594059406
Enron Emails,Gradient,90,1b,0.5053415841584158
Enron Emails,Gradient,0,2.8b,0.5008476199597739
Enron Emails,Gradient,10,2.8b,0.5177932692307692
Enron Emails,Gradient,20,2.8b,0.5114663461538462
Enron Emails,Gradient,30,2.8b,0.5115445544554456
Enron Emails,Gradient,40,2.8b,0.5016826923076924
Enron Emails,Gradient,50,2.8b,0.5620624999999999
Enron Emails,Gradient,60,2.8b,0.6117745098039216
Enron Emails,Gradient,70,2.8b,0.5429257425742574
Enron Emails,Gradient,80,2.8b,0.5507772277227723
Enron Emails,Gradient,90,2.8b,0.5892227722772277
Enron Emails,Gradient,0,6.9b,0.500249018293267
Enron Emails,Gradient,10,6.9b,0.5295384615384615
Enron Emails,Gradient,20,6.9b,0.5050576923076924
Enron Emails,Gradient,30,6.9b,0.5243217821782178
Enron Emails,Gradient,40,6.9b,0.5118461538461538
Enron Emails,Gradient,50,6.9b,0.5269423076923078
Enron Emails,Gradient,60,6.9b,0.5839754901960784
Enron Emails,Gradient,70,6.9b,0.557539603960396
Enron Emails,Gradient,80,6.9b,0.5092475247524753
Enron Emails,Gradient,90,6.9b,0.5193069306930693
Enron Emails,Gradient,0,12b,0.5045493726654535
Enron Emails,Gradient,10,12b,0.5334711538461538
Enron Emails,Gradient,20,12b,0.5214375
Enron Emails,Gradient,30,12b,0.5172524752475247
Enron Emails,Gradient,40,12b,0.533110576923077
Enron Emails,Gradient,50,12b,0.5026538461538461
Enron Emails,Gradient,60,12b,0.5305147058823529
Enron Emails,Gradient,70,12b,0.5734752475247524
Enron Emails,Gradient,80,12b,0.5633564356435643
Enron Emails,Gradient,90,12b,0.5136930693069306
Enron Emails,Refer,0,160m,0.5
Enron Emails,Refer,10,160m,0.5117548076923077
Enron Emails,Refer,20,160m,0.5063798076923076
Enron Emails,Refer,30,160m,0.5097623762376238
Enron Emails,Refer,40,160m,0.5539759615384615
Enron Emails,Refer,50,160m,0.5051346153846155
Enron Emails,Refer,60,160m,0.557828431372549
Enron Emails,Refer,70,160m,0.5251881188118812
Enron Emails,Refer,80,160m,0.5217277227722772
Enron Emails,Refer,90,160m,0.5118415841584159
Enron Emails,Refer,0,410m,0.5
Enron Emails,Refer,10,410m,0.5114567307692308
Enron Emails,Refer,20,410m,0.5061971153846154
Enron Emails,Refer,30,410m,0.509569306930693
Enron Emails,Refer,40,410m,0.5531778846153846
Enron Emails,Refer,50,410m,0.5054759615384615
Enron Emails,Refer,60,410m,0.5577058823529412
Enron Emails,Refer,70,410m,0.5258762376237625
Enron Emails,Refer,80,410m,0.521569306930693
Enron Emails,Refer,90,410m,0.5116584158415841
Enron Emails,Refer,0,1b,0.5
Enron Emails,Refer,10,1b,0.510875
Enron Emails,Refer,20,1b,0.5065384615384616
Enron Emails,Refer,30,1b,0.5095643564356436
Enron Emails,Refer,40,1b,0.5540528846153847
Enron Emails,Refer,50,1b,0.5051923076923077
Enron Emails,Refer,60,1b,0.5577401960784314
Enron Emails,Refer,70,1b,0.5259158415841585
Enron Emails,Refer,80,1b,0.521539603960396
Enron Emails,Refer,90,1b,0.5116188118811881
Enron Emails,Refer,0,2.8b,0.5
Enron Emails,Refer,10,2.8b,0.510875
Enron Emails,Refer,20,2.8b,0.5065384615384616
Enron Emails,Refer,30,2.8b,0.5095643564356436
Enron Emails,Refer,40,2.8b,0.5540528846153847
Enron Emails,Refer,50,2.8b,0.5051923076923077
Enron Emails,Refer,60,2.8b,0.5577401960784314
Enron Emails,Refer,70,2.8b,0.5259158415841585
Enron Emails,Refer,80,2.8b,0.521539603960396
Enron Emails,Refer,90,2.8b,0.5116188118811881
Enron Emails,Refer,0,6.9b,0.5
Enron Emails,Refer,10,6.9b,0.5110288461538461
Enron Emails,Refer,20,6.9b,0.5061394230769231
Enron Emails,Refer,30,6.9b,0.5094455445544555
Enron Emails,Refer,40,6.9b,0.5536201923076922
Enron Emails,Refer,50,6.9b,0.5052740384615384
Enron Emails,Refer,60,6.9b,0.5582205882352941
Enron Emails,Refer,70,6.9b,0.5257524752475248
Enron Emails,Refer,80,6.9b,0.5216980198019802
Enron Emails,Refer,90,6.9b,0.5117079207920792
Enron Emails,Refer,0,12b,0.5
Enron Emails,Refer,10,12b,0.5107644230769232
Enron Emails,Refer,20,12b,0.5064326923076923
Enron Emails,Refer,30,12b,0.5096237623762376
Enron Emails,Refer,40,12b,0.5535096153846154
Enron Emails,Refer,50,12b,0.5053942307692307
Enron Emails,Refer,60,12b,0.5579264705882353
Enron Emails,Refer,70,12b,0.5258019801980198
Enron Emails,Refer,80,12b,0.5221336633663367
Enron Emails,Refer,90,12b,0.511509900990099
Enron Emails,CCD,0,160m,0.5062533863102763
Enron Emails,CCD,10,160m,0.5397932692307692
Enron Emails,CCD,20,160m,0.5123461538461538
Enron Emails,CCD,30,160m,0.5104455445544555
Enron Emails,CCD,40,160m,0.5069182692307692
Enron Emails,CCD,50,160m,0.5538413461538461
Enron Emails,CCD,60,160m,0.5564901960784314
Enron Emails,CCD,70,160m,0.5030148514851485
Enron Emails,CCD,80,160m,0.5143861386138613
Enron Emails,CCD,90,160m,0.5332475247524753
Enron Emails,CCD,0,410m,0.5438113298416711
Enron Emails,CCD,10,410m,0.5175384615384616
Enron Emails,CCD,20,410m,0.5481009615384616
Enron Emails,CCD,30,410m,0.510940594059406
Enron Emails,CCD,40,410m,0.5341682692307693
Enron Emails,CCD,50,410m,0.5607259615384615
Enron Emails,CCD,60,410m,0.5461029411764706
Enron Emails,CCD,70,410m,0.5022128712871288
Enron Emails,CCD,80,410m,0.5163019801980198
Enron Emails,CCD,90,410m,0.5315891089108911
Enron Emails,CCD,0,1b,0.5041388236710613
Enron Emails,CCD,10,1b,0.5020384615384615
Enron Emails,CCD,20,1b,0.5021923076923077
Enron Emails,CCD,30,1b,0.5305940594059406
Enron Emails,CCD,40,1b,0.5136201923076924
Enron Emails,CCD,50,1b,0.5572211538461539
Enron Emails,CCD,60,1b,0.5478725490196078
Enron Emails,CCD,70,1b,0.5129851485148513
Enron Emails,CCD,80,1b,0.512019801980198
Enron Emails,CCD,90,1b,0.5280148514851485
Enron Emails,CCD,0,2.8b,0.5402293660827163
Enron Emails,CCD,10,2.8b,0.5049230769230769
Enron Emails,CCD,20,2.8b,0.5127836538461539
Enron Emails,CCD,30,2.8b,0.5399455445544554
Enron Emails,CCD,40,2.8b,0.5233990384615385
Enron Emails,CCD,50,2.8b,0.5441298076923077
Enron Emails,CCD,60,2.8b,0.5462009803921568
Enron Emails,CCD,70,2.8b,0.501420792079208
Enron Emails,CCD,80,2.8b,0.5100544554455445
Enron Emails,CCD,90,2.8b,0.5302970297029703
Enron Emails,CCD,0,6.9b,0.521521883089519
Enron Emails,CCD,10,6.9b,0.5002548076923077
Enron Emails,CCD,20,6.9b,0.5017596153846153
Enron Emails,CCD,30,6.9b,0.5101089108910891
Enron Emails,CCD,40,6.9b,0.5326682692307692
Enron Emails,CCD,50,6.9b,0.5508028846153845
Enron Emails,CCD,60,6.9b,0.5494607843137255
Enron Emails,CCD,70,6.9b,0.5058267326732673
Enron Emails,CCD,80,6.9b,0.5154702970297029
Enron Emails,CCD,90,6.9b,0.5273762376237623
Enron Emails,CCD,0,12b,0.5254199024742641
Enron Emails,CCD,10,12b,0.5221538461538462
Enron Emails,CCD,20,12b,0.5214182692307693
Enron Emails,CCD,30,12b,0.5021089108910891
Enron Emails,CCD,40,12b,0.5360961538461538
Enron Emails,CCD,50,12b,0.5427115384615384
Enron Emails,CCD,60,12b,0.5459656862745098
Enron Emails,CCD,70,12b,0.5103960396039603
Enron Emails,CCD,80,12b,0.5131683168316832
Enron Emails,CCD,90,12b,0.5238267326732673
Enron Emails,PAC,0,160m,0.5264198831529546
Enron Emails,PAC,10,160m,0.5243846153846153
Enron Emails,PAC,20,160m,0.5257692307692308
Enron Emails,PAC,30,160m,0.5120495049504951
Enron Emails,PAC,40,160m,0.5094038461538462
Enron Emails,PAC,50,160m,0.5000769230769231
Enron Emails,PAC,60,160m,0.5285588235294119
Enron Emails,PAC,70,160m,0.5218712871287129
Enron Emails,PAC,80,160m,0.5097623762376238
Enron Emails,PAC,90,160m,0.502990099009901
Enron Emails,PAC,0,410m,0.5458672540944354
Enron Emails,PAC,10,410m,0.5369423076923077
Enron Emails,PAC,20,410m,0.5369134615384615
Enron Emails,PAC,30,410m,0.5135643564356436
Enron Emails,PAC,40,410m,0.5406442307692307
Enron Emails,PAC,50,410m,0.5217307692307692
Enron Emails,PAC,60,410m,0.5077156862745098
Enron Emails,PAC,70,410m,0.5048118811881188
Enron Emails,PAC,80,410m,0.5133960396039604
Enron Emails,PAC,90,410m,0.5075841584158416
Enron Emails,PAC,0,1b,0.5243128052868499
Enron Emails,PAC,10,1b,0.5175048076923077
Enron Emails,PAC,20,1b,0.5183028846153847
Enron Emails,PAC,30,1b,0.5024059405940594
Enron Emails,PAC,40,1b,0.5236057692307692
Enron Emails,PAC,50,1b,0.5044807692307692
Enron Emails,PAC,60,1b,0.5024607843137255
Enron Emails,PAC,70,1b,0.5078811881188119
Enron Emails,PAC,80,1b,0.5231485148514852
Enron Emails,PAC,90,1b,0.5117425742574258
Enron Emails,PAC,0,2.8b,0.5196932755403046
Enron Emails,PAC,10,2.8b,0.5141826923076923
Enron Emails,PAC,20,2.8b,0.5178942307692308
Enron Emails,PAC,30,2.8b,0.5134257425742574
Enron Emails,PAC,40,2.8b,0.5101346153846154
Enron Emails,PAC,50,2.8b,0.5181923076923077
Enron Emails,PAC,60,2.8b,0.5086960784313725
Enron Emails,PAC,70,2.8b,0.5075643564356436
Enron Emails,PAC,80,2.8b,0.5116831683168317
Enron Emails,PAC,90,2.8b,0.5029207920792079
Enron Emails,PAC,0,6.9b,0.5265060817929318
Enron Emails,PAC,10,6.9b,0.5098461538461538
Enron Emails,PAC,20,6.9b,0.5027307692307692
Enron Emails,PAC,30,6.9b,0.5074554455445545
Enron Emails,PAC,40,6.9b,0.5141057692307692
Enron Emails,PAC,50,6.9b,0.5036634615384615
Enron Emails,PAC,60,6.9b,0.509156862745098
Enron Emails,PAC,70,6.9b,0.5042475247524753
Enron Emails,PAC,80,6.9b,0.5138811881188119
Enron Emails,PAC,90,6.9b,0.514940594059406
Enron Emails,PAC,0,12b,0.507992529451202
Enron Emails,PAC,10,12b,0.5101249999999999
Enron Emails,PAC,20,12b,0.5047499999999999
Enron Emails,PAC,30,12b,0.5051881188118812
Enron Emails,PAC,40,12b,0.51575
Enron Emails,PAC,50,12b,0.515875
Enron Emails,PAC,60,12b,0.5034117647058823
Enron Emails,PAC,70,12b,0.5158910891089109
Enron Emails,PAC,80,12b,0.5115643564356436
Enron Emails,PAC,90,12b,0.5072673267326733
Enron Emails,Samia,0,160m,0.5260821142616338
Enron Emails,Samia,10,160m,0.5293557692307692
Enron Emails,Samia,20,160m,0.5528076923076922
Enron Emails,Samia,30,160m,0.5125742574257426
Enron Emails,Samia,40,160m,0.5561826923076922
Enron Emails,Samia,50,160m,0.5158846153846154
Enron Emails,Samia,60,160m,0.5204803921568628
Enron Emails,Samia,70,160m,0.5117425742574258
Enron Emails,Samia,80,160m,0.5602277227722773
Enron Emails,Samia,90,160m,0.5364851485148514
Enron Emails,Samia,0,410m,0.5206489675516224
Enron Emails,Samia,10,410m,0.5084903846153846
Enron Emails,Samia,20,410m,0.5244711538461538
Enron Emails,Samia,30,410m,0.5248811881188119
Enron Emails,Samia,40,410m,0.5149326923076923
Enron Emails,Samia,50,410m,0.5118076923076923
Enron Emails,Samia,60,410m,0.5175000000000001
Enron Emails,Samia,70,410m,0.5230396039603961
Enron Emails,Samia,80,410m,0.5574059405940595
Enron Emails,Samia,90,410m,0.5381980198019802
Enron Emails,Samia,0,1b,0.5375504183974474
Enron Emails,Samia,10,1b,0.5196057692307692
Enron Emails,Samia,20,1b,0.520875
Enron Emails,Samia,30,1b,0.5262178217821782
Enron Emails,Samia,40,1b,0.5009423076923076
Enron Emails,Samia,50,1b,0.513201923076923
Enron Emails,Samia,60,1b,0.5209117647058824
Enron Emails,Samia,70,1b,0.5108118811881188
Enron Emails,Samia,80,1b,0.5486633663366337
Enron Emails,Samia,90,1b,0.5373465346534654
Enron Emails,Samia,0,2.8b,0.5020618867015834
Enron Emails,Samia,10,2.8b,0.5347403846153846
Enron Emails,Samia,20,2.8b,0.5457980769230769
Enron Emails,Samia,30,2.8b,0.5573267326732674
Enron Emails,Samia,40,2.8b,0.5146826923076923
Enron Emails,Samia,50,2.8b,0.5509038461538462
Enron Emails,Samia,60,2.8b,0.5253039215686275
Enron Emails,Samia,70,2.8b,0.5026831683168317
Enron Emails,Samia,80,2.8b,0.5577920792079207
Enron Emails,Samia,90,2.8b,0.5393663366336634
Enron Emails,Samia,0,6.9b,0.5470772379748359
Enron Emails,Samia,10,6.9b,0.5227211538461538
Enron Emails,Samia,20,6.9b,0.5062980769230769
Enron Emails,Samia,30,6.9b,0.5101881188118812
Enron Emails,Samia,40,6.9b,0.50725
Enron Emails,Samia,50,6.9b,0.5691057692307693
Enron Emails,Samia,60,6.9b,0.5142254901960783
Enron Emails,Samia,70,6.9b,0.5182277227722772
Enron Emails,Samia,80,6.9b,0.5529009900990098
Enron Emails,Samia,90,6.9b,0.538950495049505
Enron Emails,Samia,0,12b,0.5244566853289988
Enron Emails,Samia,10,12b,0.5151442307692309
Enron Emails,Samia,20,12b,0.5141153846153846
Enron Emails,Samia,30,12b,0.5305742574257426
Enron Emails,Samia,40,12b,0.5047788461538462
Enron Emails,Samia,50,12b,0.5169519230769231
Enron Emails,Samia,60,12b,0.5241666666666667
Enron Emails,Samia,70,12b,0.524950495049505
Enron Emails,Samia,80,12b,0.5572970297029702
Enron Emails,Samia,90,12b,0.5393861386138614
DM Mathematics,Loss,0,160m,0.5053367875647669
DM Mathematics,Loss,10,160m,0.5155338541666667
DM Mathematics,Loss,20,160m,0.5041373056994818
DM Mathematics,Loss,30,160m,0.5246373056994819
DM Mathematics,Loss,40,160m,0.5173673469387755
DM Mathematics,Loss,50,160m,0.5180717948717949
DM Mathematics,Loss,60,160m,0.5049819587628865
DM Mathematics,Loss,70,160m,0.5046564102564102
DM Mathematics,Loss,80,160m,0.5274307692307694
DM Mathematics,Loss,90,160m,0.5189170984455959
DM Mathematics,Loss,0,410m,0.5040233160621761
DM Mathematics,Loss,10,410m,0.5072083333333333
DM Mathematics,Loss,20,410m,0.5094196891191709
DM Mathematics,Loss,30,410m,0.5204119170984456
DM Mathematics,Loss,40,410m,0.5157193877551021
DM Mathematics,Loss,50,410m,0.517102564102564
DM Mathematics,Loss,60,410m,0.502458762886598
DM Mathematics,Loss,70,410m,0.5069435897435898
DM Mathematics,Loss,80,410m,0.5188282051282052
DM Mathematics,Loss,90,410m,0.5215544041450777
DM Mathematics,Loss,0,1b,0.505479274611399
DM Mathematics,Loss,10,1b,0.5071640625
DM Mathematics,Loss,20,1b,0.5094145077720207
DM Mathematics,Loss,30,1b,0.5208575129533679
DM Mathematics,Loss,40,1b,0.5156275510204081
DM Mathematics,Loss,50,1b,0.5181871794871795
DM Mathematics,Loss,60,1b,0.5039381443298969
DM Mathematics,Loss,70,1b,0.5067435897435897
DM Mathematics,Loss,80,1b,0.5149051282051282
DM Mathematics,Loss,90,1b,0.5223756476683938
DM Mathematics,Loss,0,2.8b,0.5103989637305699
DM Mathematics,Loss,10,2.8b,0.5063098958333334
DM Mathematics,Loss,20,2.8b,0.5122823834196892
DM Mathematics,Loss,30,2.8b,0.5260207253886011
DM Mathematics,Loss,40,2.8b,0.5149744897959183
DM Mathematics,Loss,50,2.8b,0.520097435897436
DM Mathematics,Loss,60,2.8b,0.5018170103092783
DM Mathematics,Loss,70,2.8b,0.5049769230769231
DM Mathematics,Loss,80,2.8b,0.5103846153846154
DM Mathematics,Loss,90,2.8b,0.5270958549222798
DM Mathematics,Loss,0,6.9b,0.5116554404145077
DM Mathematics,Loss,10,6.9b,0.5081171875
DM Mathematics,Loss,20,6.9b,0.5136761658031088
DM Mathematics,Loss,30,6.9b,0.526038860103627
DM Mathematics,Loss,40,6.9b,0.5158928571428572
DM Mathematics,Loss,50,6.9b,0.5202589743589745
DM Mathematics,Loss,60,6.9b,0.5014896907216495
DM Mathematics,Loss,70,6.9b,0.5038205128205129
DM Mathematics,Loss,80,6.9b,0.5100230769230769
DM Mathematics,Loss,90,6.9b,0.5244896373056995
DM Mathematics,Loss,0,12b,0.5117046632124352
DM Mathematics,Loss,10,12b,0.5063776041666667
DM Mathematics,Loss,20,12b,0.5141165803108808
DM Mathematics,Loss,30,12b,0.5249015544041452
DM Mathematics,Loss,40,12b,0.517609693877551
DM Mathematics,Loss,50,12b,0.5201358974358974
DM Mathematics,Loss,60,12b,0.5011469072164948
DM Mathematics,Loss,70,12b,0.5035333333333333
DM Mathematics,Loss,80,12b,0.5100487179487179
DM Mathematics,Loss,90,12b,0.524919689119171
DM Mathematics,Min-K%,0,160m,0.5029430051813472
DM Mathematics,Min-K%,10,160m,0.5087135416666667
DM Mathematics,Min-K%,20,160m,0.5015544041450777
DM Mathematics,Min-K%,30,160m,0.522077720207254
DM Mathematics,Min-K%,40,160m,0.5072142857142858
DM Mathematics,Min-K%,50,160m,0.5126051282051283
DM Mathematics,Min-K%,60,160m,0.5162113402061856
DM Mathematics,Min-K%,70,160m,0.5031333333333334
DM Mathematics,Min-K%,80,160m,0.5355435897435897
DM Mathematics,Min-K%,90,160m,0.5044974093264248
DM Mathematics,Min-K%,0,410m,0.5000155440414508
DM Mathematics,Min-K%,10,410m,0.5079166666666666
DM Mathematics,Min-K%,20,410m,0.5001917098445596
DM Mathematics,Min-K%,30,410m,0.5292227979274611
DM Mathematics,Min-K%,40,410m,0.5188367346938776
DM Mathematics,Min-K%,50,410m,0.5169179487179487
DM Mathematics,Min-K%,60,410m,0.5171958762886598
DM Mathematics,Min-K%,70,410m,0.5004000000000001
DM Mathematics,Min-K%,80,410m,0.5232102564102564
DM Mathematics,Min-K%,90,410m,0.5087461139896373
DM Mathematics,Min-K%,0,1b,0.5021761658031088
DM Mathematics,Min-K%,10,1b,0.5092135416666667
DM Mathematics,Min-K%,20,1b,0.5016217616580311
DM Mathematics,Min-K%,30,1b,0.530818652849741
DM Mathematics,Min-K%,40,1b,0.5192857142857144
DM Mathematics,Min-K%,50,1b,0.5185641025641026
DM Mathematics,Min-K%,60,1b,0.5190051546391753
DM Mathematics,Min-K%,70,1b,0.5002512820512821
DM Mathematics,Min-K%,80,1b,0.5199641025641025
DM Mathematics,Min-K%,90,1b,0.5106062176165803
DM Mathematics,Min-K%,0,2.8b,0.5096580310880829
DM Mathematics,Min-K%,10,2.8b,0.511015625
DM Mathematics,Min-K%,20,2.8b,0.5038808290155441
DM Mathematics,Min-K%,30,2.8b,0.5334196891191709
DM Mathematics,Min-K%,40,2.8b,0.5199744897959183
DM Mathematics,Min-K%,50,2.8b,0.5202410256410257
DM Mathematics,Min-K%,60,2.8b,0.5162396907216495
DM Mathematics,Min-K%,70,2.8b,0.5022461538461539
DM Mathematics,Min-K%,80,2.8b,0.5199897435897436
DM Mathematics,Min-K%,90,2.8b,0.5121036269430052
DM Mathematics,Min-K%,0,6.9b,0.513740932642487
DM Mathematics,Min-K%,10,6.9b,0.5116614583333333
DM Mathematics,Min-K%,20,6.9b,0.505720207253886
DM Mathematics,Min-K%,30,6.9b,0.5329222797927461
DM Mathematics,Min-K%,40,6.9b,0.52025
DM Mathematics,Min-K%,50,6.9b,0.5201230769230769
DM Mathematics,Min-K%,60,6.9b,0.5146030927835051
DM Mathematics,Min-K%,70,6.9b,0.5030974358974358
DM Mathematics,Min-K%,80,6.9b,0.5201692307692307
DM Mathematics,Min-K%,90,6.9b,0.5125181347150259
DM Mathematics,Min-K%,0,12b,0.510580310880829
DM Mathematics,Min-K%,10,12b,0.5110781249999999
DM Mathematics,Min-K%,20,12b,0.5076632124352332
DM Mathematics,Min-K%,30,12b,0.5314507772020725
DM Mathematics,Min-K%,40,12b,0.5212091836734694
DM Mathematics,Min-K%,50,12b,0.5198358974358975
DM Mathematics,Min-K%,60,12b,0.5147577319587628
DM Mathematics,Min-K%,70,12b,0.5024358974358973
DM Mathematics,Min-K%,80,12b,0.5208923076923077
DM Mathematics,Min-K%,90,12b,0.5112020725388602
DM Mathematics,Perplexity,0,160m,0.5053367875647669
DM Mathematics,Perplexity,10,160m,0.5155338541666667
DM Mathematics,Perplexity,20,160m,0.5041373056994818
DM Mathematics,Perplexity,30,160m,0.5246373056994819
DM Mathematics,Perplexity,40,160m,0.5173673469387755
DM Mathematics,Perplexity,50,160m,0.5180717948717949
DM Mathematics,Perplexity,60,160m,0.5049819587628865
DM Mathematics,Perplexity,70,160m,0.5046564102564102
DM Mathematics,Perplexity,80,160m,0.5274307692307694
DM Mathematics,Perplexity,90,160m,0.5189170984455959
DM Mathematics,Perplexity,0,410m,0.5040233160621761
DM Mathematics,Perplexity,10,410m,0.5072083333333333
DM Mathematics,Perplexity,20,410m,0.5094196891191709
DM Mathematics,Perplexity,30,410m,0.5204119170984456
DM Mathematics,Perplexity,40,410m,0.5157193877551021
DM Mathematics,Perplexity,50,410m,0.517102564102564
DM Mathematics,Perplexity,60,410m,0.502458762886598
DM Mathematics,Perplexity,70,410m,0.5069435897435898
DM Mathematics,Perplexity,80,410m,0.5188282051282052
DM Mathematics,Perplexity,90,410m,0.5215544041450777
DM Mathematics,Perplexity,0,1b,0.505479274611399
DM Mathematics,Perplexity,10,1b,0.5071640625
DM Mathematics,Perplexity,20,1b,0.5094145077720207
DM Mathematics,Perplexity,30,1b,0.5208575129533679
DM Mathematics,Perplexity,40,1b,0.5156275510204081
DM Mathematics,Perplexity,50,1b,0.5181871794871795
DM Mathematics,Perplexity,60,1b,0.5039381443298969
DM Mathematics,Perplexity,70,1b,0.5067435897435897
DM Mathematics,Perplexity,80,1b,0.5149051282051282
DM Mathematics,Perplexity,90,1b,0.5223756476683938
DM Mathematics,Perplexity,0,2.8b,0.5103989637305699
DM Mathematics,Perplexity,10,2.8b,0.5063098958333334
DM Mathematics,Perplexity,20,2.8b,0.5122823834196892
DM Mathematics,Perplexity,30,2.8b,0.5260207253886011
DM Mathematics,Perplexity,40,2.8b,0.5149744897959183
DM Mathematics,Perplexity,50,2.8b,0.520097435897436
DM Mathematics,Perplexity,60,2.8b,0.5018170103092783
DM Mathematics,Perplexity,70,2.8b,0.5049769230769231
DM Mathematics,Perplexity,80,2.8b,0.5103846153846154
DM Mathematics,Perplexity,90,2.8b,0.5270958549222798
DM Mathematics,Perplexity,0,6.9b,0.5116554404145077
DM Mathematics,Perplexity,10,6.9b,0.5081171875
DM Mathematics,Perplexity,20,6.9b,0.5136761658031088
DM Mathematics,Perplexity,30,6.9b,0.526038860103627
DM Mathematics,Perplexity,40,6.9b,0.5158928571428572
DM Mathematics,Perplexity,50,6.9b,0.5202589743589745
DM Mathematics,Perplexity,60,6.9b,0.5014896907216495
DM Mathematics,Perplexity,70,6.9b,0.5038205128205129
DM Mathematics,Perplexity,80,6.9b,0.5100230769230769
DM Mathematics,Perplexity,90,6.9b,0.5244896373056995
DM Mathematics,Perplexity,0,12b,0.5117046632124352
DM Mathematics,Perplexity,10,12b,0.5063776041666667
DM Mathematics,Perplexity,20,12b,0.5141165803108808
DM Mathematics,Perplexity,30,12b,0.5249015544041452
DM Mathematics,Perplexity,40,12b,0.517609693877551
DM Mathematics,Perplexity,50,12b,0.5201358974358974
DM Mathematics,Perplexity,60,12b,0.5011469072164948
DM Mathematics,Perplexity,70,12b,0.5035333333333333
DM Mathematics,Perplexity,80,12b,0.5100487179487179
DM Mathematics,Perplexity,90,12b,0.524919689119171
DM Mathematics,Min-K% ++,0,160m,0.5280621761658031
DM Mathematics,Min-K% ++,10,160m,0.5291250000000001
DM Mathematics,Min-K% ++,20,160m,0.5031347150259067
DM Mathematics,Min-K% ++,30,160m,0.5034248704663211
DM Mathematics,Min-K% ++,40,160m,0.5242448979591837
DM Mathematics,Min-K% ++,50,160m,0.5161692307692307
DM Mathematics,Min-K% ++,60,160m,0.5089536082474226
DM Mathematics,Min-K% ++,70,160m,0.5022051282051282
DM Mathematics,Min-K% ++,80,160m,0.5424358974358975
DM Mathematics,Min-K% ++,90,160m,0.5015025906735752
DM Mathematics,Min-K% ++,0,410m,0.5095699481865286
DM Mathematics,Min-K% ++,10,410m,0.5065208333333333
DM Mathematics,Min-K% ++,20,410m,0.525761658031088
DM Mathematics,Min-K% ++,30,410m,0.5134974093264248
DM Mathematics,Min-K% ++,40,410m,0.5158775510204082
DM Mathematics,Min-K% ++,50,410m,0.5191743589743589
DM Mathematics,Min-K% ++,60,410m,0.5066752577319587
DM Mathematics,Min-K% ++,70,410m,0.5246358974358974
DM Mathematics,Min-K% ++,80,410m,0.5176358974358974
DM Mathematics,Min-K% ++,90,410m,0.5180777202072538
DM Mathematics,Min-K% ++,0,1b,0.5136735751295337
DM Mathematics,Min-K% ++,10,1b,0.5155989583333334
DM Mathematics,Min-K% ++,20,1b,0.5280621761658031
DM Mathematics,Min-K% ++,30,1b,0.5160310880829015
DM Mathematics,Min-K% ++,40,1b,0.5191377551020407
DM Mathematics,Min-K% ++,50,1b,0.5237435897435898
DM Mathematics,Min-K% ++,60,1b,0.501860824742268
DM Mathematics,Min-K% ++,70,1b,0.5270205128205128
DM Mathematics,Min-K% ++,80,1b,0.5184923076923077
DM Mathematics,Min-K% ++,90,1b,0.5283834196891192
DM Mathematics,Min-K% ++,0,2.8b,0.5084663212435233
DM Mathematics,Min-K% ++,10,2.8b,0.5173072916666667
DM Mathematics,Min-K% ++,20,2.8b,0.5359326424870468
DM Mathematics,Min-K% ++,30,2.8b,0.5178704663212435
DM Mathematics,Min-K% ++,40,2.8b,0.5167397959183673
DM Mathematics,Min-K% ++,50,2.8b,0.5507487179487179
DM Mathematics,Min-K% ++,60,2.8b,0.5089123711340207
DM Mathematics,Min-K% ++,70,2.8b,0.5046512820512821
DM Mathematics,Min-K% ++,80,2.8b,0.529774358974359
DM Mathematics,Min-K% ++,90,2.8b,0.5314145077720208
DM Mathematics,Min-K% ++,0,6.9b,0.5096165803108808
DM Mathematics,Min-K% ++,10,6.9b,0.5215
DM Mathematics,Min-K% ++,20,6.9b,0.5385906735751296
DM Mathematics,Min-K% ++,30,6.9b,0.5103419689119171
DM Mathematics,Min-K% ++,40,6.9b,0.523719387755102
DM Mathematics,Min-K% ++,50,6.9b,0.5456769230769232
DM Mathematics,Min-K% ++,60,6.9b,0.5142113402061855
DM Mathematics,Min-K% ++,70,6.9b,0.5087897435897435
DM Mathematics,Min-K% ++,80,6.9b,0.5284820512820513
DM Mathematics,Min-K% ++,90,6.9b,0.5264093264248705
DM Mathematics,Min-K% ++,0,12b,0.5150259067357513
DM Mathematics,Min-K% ++,10,12b,0.51978125
DM Mathematics,Min-K% ++,20,12b,0.5379481865284973
DM Mathematics,Min-K% ++,30,12b,0.5118756476683938
