dataset,feature,length,model_size,auc
DM Mathematics,Perplexity,60,410m,0.5002216494845361
DM Mathematics,Perplexity,70,410m,0.5034487179487179
DM Mathematics,Perplexity,80,410m,0.5064102564102564
DM Mathematics,Perplexity,90,410m,0.5119352331606217
DM Mathematics,Perplexity,0,1b,0.5117538860103626
DM Mathematics,Perplexity,10,1b,0.5091145833333334
DM Mathematics,Perplexity,20,1b,0.5212098445595854
DM Mathematics,Perplexity,30,1b,0.5168341968911917
DM Mathematics,Perplexity,40,1b,0.5052780612244898
DM Mathematics,Perplexity,50,1b,0.5284307692307693
DM Mathematics,Perplexity,60,1b,0.5007345360824742
DM Mathematics,Perplexity,70,1b,0.5016205128205128
DM Mathematics,Perplexity,80,1b,0.5039641025641026
DM Mathematics,Perplexity,90,1b,0.5151968911917099
DM Mathematics,Perplexity,0,2.8b,0.5067461139896372
DM Mathematics,Perplexity,10,2.8b,0.519140625
DM Mathematics,Perplexity,20,2.8b,0.5254507772020724
DM Mathematics,Perplexity,30,2.8b,0.5213082901554404
DM Mathematics,Perplexity,40,2.8b,0.5066836734693878
DM Mathematics,Perplexity,50,2.8b,0.5299487179487179
DM Mathematics,Perplexity,60,2.8b,0.5000618556701031
DM Mathematics,Perplexity,70,2.8b,0.5006333333333333
DM Mathematics,Perplexity,80,2.8b,0.5018
DM Mathematics,Perplexity,90,2.8b,0.5206632124352332
DM Mathematics,Perplexity,0,6.9b,0.5057616580310881
DM Mathematics,Perplexity,10,6.9b,0.5185312499999999
DM Mathematics,Perplexity,20,6.9b,0.5269222797927461
DM Mathematics,Perplexity,30,6.9b,0.5207512953367875
DM Mathematics,Perplexity,40,6.9b,0.5042525510204081
DM Mathematics,Perplexity,50,6.9b,0.5302
DM Mathematics,Perplexity,60,6.9b,0.5005103092783505
DM Mathematics,Perplexity,70,6.9b,0.5000871794871795
DM Mathematics,Perplexity,80,6.9b,0.5005974358974359
DM Mathematics,Perplexity,90,6.9b,0.5179067357512954
DM Mathematics,Perplexity,0,12b,0.5055647668393782
DM Mathematics,Perplexity,10,12b,0.5180703124999999
DM Mathematics,Perplexity,20,12b,0.5269455958549223
DM Mathematics,Perplexity,30,12b,0.519158031088083
DM Mathematics,Perplexity,40,12b,0.5029132653061225
DM Mathematics,Perplexity,50,12b,0.5300717948717948
DM Mathematics,Perplexity,60,12b,0.5010902061855671
DM Mathematics,Perplexity,70,12b,0.5011051282051282
DM Mathematics,Perplexity,80,12b,0.5017153846153846
DM Mathematics,Perplexity,90,12b,0.5179559585492228
DM Mathematics,Min-K% ++,0,160m,0.5171139896373056
DM Mathematics,Min-K% ++,10,160m,0.520703125
DM Mathematics,Min-K% ++,20,160m,0.5060051813471503
DM Mathematics,Min-K% ++,30,160m,0.5208860103626943
DM Mathematics,Min-K% ++,40,160m,0.5088112244897959
DM Mathematics,Min-K% ++,50,160m,0.5032153846153846
DM Mathematics,Min-K% ++,60,160m,0.5141443298969072
DM Mathematics,Min-K% ++,70,160m,0.5015333333333334
DM Mathematics,Min-K% ++,80,160m,0.5535128205128206
DM Mathematics,Min-K% ++,90,160m,0.5027098445595855
DM Mathematics,Min-K% ++,0,410m,0.5185647668393782
DM Mathematics,Min-K% ++,10,410m,0.501671875
DM Mathematics,Min-K% ++,20,410m,0.5187979274611398
DM Mathematics,Min-K% ++,30,410m,0.504740932642487
DM Mathematics,Min-K% ++,40,410m,0.5035408163265306
DM Mathematics,Min-K% ++,50,410m,0.5225179487179487
DM Mathematics,Min-K% ++,60,410m,0.5006134020618557
DM Mathematics,Min-K% ++,70,410m,0.5220205128205129
DM Mathematics,Min-K% ++,80,410m,0.5232666666666665
DM Mathematics,Min-K% ++,90,410m,0.5069222797927462
DM Mathematics,Min-K% ++,0,1b,0.518300518134715
DM Mathematics,Min-K% ++,10,1b,0.5090364583333333
DM Mathematics,Min-K% ++,20,1b,0.5221502590673576
DM Mathematics,Min-K% ++,30,1b,0.5073834196891192
DM Mathematics,Min-K% ++,40,1b,0.5019948979591837
DM Mathematics,Min-K% ++,50,1b,0.5225794871794872
DM Mathematics,Min-K% ++,60,1b,0.5050154639175257
DM Mathematics,Min-K% ++,70,1b,0.5159589743589743
DM Mathematics,Min-K% ++,80,1b,0.5258923076923077
DM Mathematics,Min-K% ++,90,1b,0.5225647668393782
DM Mathematics,Min-K% ++,0,2.8b,0.5136735751295337
DM Mathematics,Min-K% ++,10,2.8b,0.5216770833333333
DM Mathematics,Min-K% ++,20,2.8b,0.5315906735751296
DM Mathematics,Min-K% ++,30,2.8b,0.5115129533678756
DM Mathematics,Min-K% ++,40,2.8b,0.5004795918367346
DM Mathematics,Min-K% ++,50,2.8b,0.5549282051282052
DM Mathematics,Min-K% ++,60,2.8b,0.5054639175257731
DM Mathematics,Min-K% ++,70,2.8b,0.5041538461538462
DM Mathematics,Min-K% ++,80,2.8b,0.531323076923077
DM Mathematics,Min-K% ++,90,2.8b,0.5200103626943006
DM Mathematics,Min-K% ++,0,6.9b,0.5159067357512954
DM Mathematics,Min-K% ++,10,6.9b,0.5199374999999999
DM Mathematics,Min-K% ++,20,6.9b,0.5360829015544042
DM Mathematics,Min-K% ++,30,6.9b,0.505300518134715
DM Mathematics,Min-K% ++,40,6.9b,0.5063214285714286
DM Mathematics,Min-K% ++,50,6.9b,0.5489076923076923
DM Mathematics,Min-K% ++,60,6.9b,0.5080721649484536
DM Mathematics,Min-K% ++,70,6.9b,0.504923076923077
DM Mathematics,Min-K% ++,80,6.9b,0.5295076923076923
DM Mathematics,Min-K% ++,90,6.9b,0.5099689119170985
DM Mathematics,Min-K% ++,0,12b,0.518440414507772
DM Mathematics,Min-K% ++,10,12b,0.5164010416666667
DM Mathematics,Min-K% ++,20,12b,0.5298911917098446
DM Mathematics,Min-K% ++,30,12b,0.5046062176165803
DM Mathematics,Min-K% ++,40,12b,0.5168673469387755
DM Mathematics,Min-K% ++,50,12b,0.5439743589743589
DM Mathematics,Min-K% ++,60,12b,0.5088608247422681
DM Mathematics,Min-K% ++,70,12b,0.5088256410256411
DM Mathematics,Min-K% ++,80,12b,0.5357487179487179
DM Mathematics,Min-K% ++,90,12b,0.5233886010362695
DM Mathematics,Zlib,0,160m,0.5218782383419689
DM Mathematics,Zlib,10,160m,0.5165
DM Mathematics,Zlib,20,160m,0.520038860103627
DM Mathematics,Zlib,30,160m,0.5035854922279792
DM Mathematics,Zlib,40,160m,0.5191071428571429
DM Mathematics,Zlib,50,160m,0.5330820512820513
DM Mathematics,Zlib,60,160m,0.5297164948453608
DM Mathematics,Zlib,70,160m,0.5246256410256409
DM Mathematics,Zlib,80,160m,0.5196564102564103
DM Mathematics,Zlib,90,160m,0.5106113989637305
DM Mathematics,Zlib,0,410m,0.5176761658031088
DM Mathematics,Zlib,10,410m,0.5128151041666666
DM Mathematics,Zlib,20,410m,0.5252901554404145
DM Mathematics,Zlib,30,410m,0.5003031088082902
DM Mathematics,Zlib,40,410m,0.5151173469387755
DM Mathematics,Zlib,50,410m,0.5204025641025641
DM Mathematics,Zlib,60,410m,0.5282603092783505
DM Mathematics,Zlib,70,410m,0.5211923076923077
DM Mathematics,Zlib,80,410m,0.5116846153846153
DM Mathematics,Zlib,90,410m,0.5101839378238342
DM Mathematics,Zlib,0,1b,0.5170569948186529
DM Mathematics,Zlib,10,1b,0.5099296875
DM Mathematics,Zlib,20,1b,0.5273160621761658
DM Mathematics,Zlib,30,1b,0.5003445595854923
DM Mathematics,Zlib,40,1b,0.5138035714285714
DM Mathematics,Zlib,50,1b,0.5190692307692307
DM Mathematics,Zlib,60,1b,0.5264201030927835
DM Mathematics,Zlib,70,1b,0.5222282051282052
DM Mathematics,Zlib,80,1b,0.5083589743589744
DM Mathematics,Zlib,90,1b,0.5078886010362694
DM Mathematics,Zlib,0,2.8b,0.5136010362694301
DM Mathematics,Zlib,10,2.8b,0.5027473958333333
DM Mathematics,Zlib,20,2.8b,0.5321243523316062
DM Mathematics,Zlib,30,2.8b,0.5140854922279793
DM Mathematics,Zlib,40,2.8b,0.5167984693877552
DM Mathematics,Zlib,50,2.8b,0.518248717948718
DM Mathematics,Zlib,60,2.8b,0.5265953608247422
DM Mathematics,Zlib,70,2.8b,0.5235923076923077
DM Mathematics,Zlib,80,2.8b,0.5057641025641026
DM Mathematics,Zlib,90,2.8b,0.5047875647668394
DM Mathematics,Zlib,0,6.9b,0.5134326424870467
DM Mathematics,Zlib,10,6.9b,0.5023020833333334
DM Mathematics,Zlib,20,6.9b,0.5341580310880829
DM Mathematics,Zlib,30,6.9b,0.5122564766839378
DM Mathematics,Zlib,40,6.9b,0.5134260204081633
DM Mathematics,Zlib,50,6.9b,0.5179435897435898
DM Mathematics,Zlib,60,6.9b,0.5274510309278351
DM Mathematics,Zlib,70,6.9b,0.5242564102564102
DM Mathematics,Zlib,80,6.9b,0.5043846153846154
DM Mathematics,Zlib,90,6.9b,0.5063186528497409
DM Mathematics,Zlib,0,12b,0.5152564766839378
DM Mathematics,Zlib,10,12b,0.5036171875000001
DM Mathematics,Zlib,20,12b,0.535800518134715
DM Mathematics,Zlib,30,12b,0.510841968911917
DM Mathematics,Zlib,40,12b,0.5125025510204082
DM Mathematics,Zlib,50,12b,0.5176974358974359
DM Mathematics,Zlib,60,12b,0.5270438144329896
DM Mathematics,Zlib,70,12b,0.5261692307692307
DM Mathematics,Zlib,80,12b,0.5058615384615386
DM Mathematics,Zlib,90,12b,0.5056217616580311
DM Mathematics,Gradient,0,160m,0.5180181347150259
DM Mathematics,Gradient,10,160m,0.5132916666666667
DM Mathematics,Gradient,20,160m,0.5156450777202072
DM Mathematics,Gradient,30,160m,0.5149559585492228
DM Mathematics,Gradient,40,160m,0.5046122448979591
DM Mathematics,Gradient,50,160m,0.5067076923076923
DM Mathematics,Gradient,60,160m,0.5236211340206186
DM Mathematics,Gradient,70,160m,0.5198179487179487
DM Mathematics,Gradient,80,160m,0.501051282051282
DM Mathematics,Gradient,90,160m,0.5065854922279793
DM Mathematics,Gradient,0,410m,0.5138523316062176
DM Mathematics,Gradient,10,410m,0.5199427083333333
DM Mathematics,Gradient,20,410m,0.5022150259067357
DM Mathematics,Gradient,30,410m,0.5132953367875648
DM Mathematics,Gradient,40,410m,0.5101811224489796
DM Mathematics,Gradient,50,410m,0.519525641025641
DM Mathematics,Gradient,60,410m,0.5030567010309278
DM Mathematics,Gradient,70,410m,0.5024
DM Mathematics,Gradient,80,410m,0.5063717948717948
DM Mathematics,Gradient,90,410m,0.5235466321243524
DM Mathematics,Gradient,0,1b,0.5163756476683938
DM Mathematics,Gradient,10,1b,0.5070755208333333
DM Mathematics,Gradient,20,1b,0.5060880829015544
DM Mathematics,Gradient,30,1b,0.5066373056994818
DM Mathematics,Gradient,40,1b,0.5085331632653062
DM Mathematics,Gradient,50,1b,0.5220051282051281
DM Mathematics,Gradient,60,1b,0.5164484536082474
DM Mathematics,Gradient,70,1b,0.508851282051282
DM Mathematics,Gradient,80,1b,0.5223871794871795
DM Mathematics,Gradient,90,1b,0.5167694300518135
DM Mathematics,Gradient,0,2.8b,0.505720207253886
DM Mathematics,Gradient,10,2.8b,0.5200390625
DM Mathematics,Gradient,20,2.8b,0.5266295336787564
DM Mathematics,Gradient,30,2.8b,0.5117927461139896
DM Mathematics,Gradient,40,2.8b,0.5065969387755103
DM Mathematics,Gradient,50,2.8b,0.5529948717948717
DM Mathematics,Gradient,60,2.8b,0.5176056701030928
DM Mathematics,Gradient,70,2.8b,0.5406282051282052
DM Mathematics,Gradient,80,2.8b,0.5426923076923076
DM Mathematics,Gradient,90,2.8b,0.5379041450777202
DM Mathematics,Gradient,0,6.9b,0.5168730569948187
DM Mathematics,Gradient,10,6.9b,0.5213411458333334
DM Mathematics,Gradient,20,6.9b,0.5094067357512954
DM Mathematics,Gradient,30,6.9b,0.5200906735751295
DM Mathematics,Gradient,40,6.9b,0.5170816326530612
DM Mathematics,Gradient,50,6.9b,0.548651282051282
DM Mathematics,Gradient,60,6.9b,0.5307139175257731
DM Mathematics,Gradient,70,6.9b,0.5388384615384616
DM Mathematics,Gradient,80,6.9b,0.551451282051282
DM Mathematics,Gradient,90,6.9b,0.552
DM Mathematics,Gradient,0,12b,0.5015725388601036
DM Mathematics,Gradient,10,12b,0.5473046875
DM Mathematics,Gradient,20,12b,0.5039455958549224
DM Mathematics,Gradient,30,12b,0.5039637305699481
DM Mathematics,Gradient,40,12b,0.5053520408163266
DM Mathematics,Gradient,50,12b,0.5328461538461539
DM Mathematics,Gradient,60,12b,0.5617448453608247
DM Mathematics,Gradient,70,12b,0.526948717948718
DM Mathematics,Gradient,80,12b,0.5166948717948718
DM Mathematics,Gradient,90,12b,0.5263549222797927
DM Mathematics,Refer,0,160m,0.5146658031088083
DM Mathematics,Refer,10,160m,0.5070989583333333
DM Mathematics,Refer,20,160m,0.5204170984455959
DM Mathematics,Refer,30,160m,0.5166658031088083
DM Mathematics,Refer,40,160m,0.5077142857142858
DM Mathematics,Refer,50,160m,0.5290153846153846
DM Mathematics,Refer,60,160m,0.502368556701031
DM Mathematics,Refer,70,160m,0.504525641025641
DM Mathematics,Refer,80,160m,0.5026179487179487
DM Mathematics,Refer,90,160m,0.5150829015544042
DM Mathematics,Refer,0,410m,0.5146658031088083
DM Mathematics,Refer,10,410m,0.5070989583333333
DM Mathematics,Refer,20,410m,0.5204170984455959
DM Mathematics,Refer,30,410m,0.5166658031088083
DM Mathematics,Refer,40,410m,0.5077142857142858
DM Mathematics,Refer,50,410m,0.5290153846153846
DM Mathematics,Refer,60,410m,0.502368556701031
DM Mathematics,Refer,70,410m,0.504525641025641
DM Mathematics,Refer,80,410m,0.5026179487179487
DM Mathematics,Refer,90,410m,0.5150829015544042
DM Mathematics,Refer,0,1b,0.5146658031088083
DM Mathematics,Refer,10,1b,0.5070989583333333
DM Mathematics,Refer,20,1b,0.5204170984455959
DM Mathematics,Refer,30,1b,0.5166658031088083
DM Mathematics,Refer,40,1b,0.5077142857142858
DM Mathematics,Refer,50,1b,0.5290153846153846
DM Mathematics,Refer,60,1b,0.502368556701031
DM Mathematics,Refer,70,1b,0.504525641025641
DM Mathematics,Refer,80,1b,0.5026179487179487
DM Mathematics,Refer,90,1b,0.5150829015544042
DM Mathematics,Refer,0,2.8b,0.5146658031088083
DM Mathematics,Refer,10,2.8b,0.5070989583333333
DM Mathematics,Refer,20,2.8b,0.5204170984455959
DM Mathematics,Refer,30,2.8b,0.5166658031088083
DM Mathematics,Refer,40,2.8b,0.5077142857142858
DM Mathematics,Refer,50,2.8b,0.5290153846153846
DM Mathematics,Refer,60,2.8b,0.502368556701031
DM Mathematics,Refer,70,2.8b,0.504525641025641
DM Mathematics,Refer,80,2.8b,0.5026179487179487
DM Mathematics,Refer,90,2.8b,0.5150829015544042
DM Mathematics,Refer,0,6.9b,0.5146658031088083
DM Mathematics,Refer,10,6.9b,0.5070989583333333
DM Mathematics,Refer,20,6.9b,0.5204170984455959
DM Mathematics,Refer,30,6.9b,0.5166658031088083
DM Mathematics,Refer,40,6.9b,0.5077142857142858
DM Mathematics,Refer,50,6.9b,0.5290153846153846
DM Mathematics,Refer,60,6.9b,0.502368556701031
DM Mathematics,Refer,70,6.9b,0.504525641025641
DM Mathematics,Refer,80,6.9b,0.5026179487179487
DM Mathematics,Refer,90,6.9b,0.5150829015544042
DM Mathematics,Refer,0,12b,0.5146658031088083
DM Mathematics,Refer,10,12b,0.5070989583333333
DM Mathematics,Refer,20,12b,0.5204170984455959
DM Mathematics,Refer,30,12b,0.5166658031088083
DM Mathematics,Refer,40,12b,0.5077142857142858
DM Mathematics,Refer,50,12b,0.5290153846153846
DM Mathematics,Refer,60,12b,0.502368556701031
DM Mathematics,Refer,70,12b,0.504525641025641
DM Mathematics,Refer,80,12b,0.5026179487179487
DM Mathematics,Refer,90,12b,0.5150829015544042
DM Mathematics,CCD,0,160m,0.520360103626943
DM Mathematics,CCD,10,160m,0.5100911458333333
DM Mathematics,CCD,20,160m,0.5026735751295336
DM Mathematics,CCD,30,160m,0.5022098445595855
DM Mathematics,CCD,40,160m,0.5022780612244897
DM Mathematics,CCD,50,160m,0.5286589743589742
DM Mathematics,CCD,60,160m,0.5306108247422681
DM Mathematics,CCD,70,160m,0.5243410256410257
DM Mathematics,CCD,80,160m,0.506174358974359
DM Mathematics,CCD,90,160m,0.527422279792746
DM Mathematics,CCD,0,410m,0.5179818652849741
DM Mathematics,CCD,10,410m,0.5174739583333333
DM Mathematics,CCD,20,410m,0.5079663212435234
DM Mathematics,CCD,30,410m,0.5002357512953368
DM Mathematics,CCD,40,410m,0.5101122448979591
DM Mathematics,CCD,50,410m,0.5551410256410256
DM Mathematics,CCD,60,410m,0.5026005154639175
DM Mathematics,CCD,70,410m,0.5140666666666667
DM Mathematics,CCD,80,410m,0.5103897435897435
DM Mathematics,CCD,90,410m,0.5129974093264249
DM Mathematics,CCD,0,1b,0.5074974093264248
DM Mathematics,CCD,10,1b,0.5098645833333333
DM Mathematics,CCD,20,1b,0.5115492227979275
DM Mathematics,CCD,30,1b,0.5173056994818652
DM Mathematics,CCD,40,1b,0.5219591836734694
DM Mathematics,CCD,50,1b,0.5209641025641026
DM Mathematics,CCD,60,1b,0.5066417525773196
DM Mathematics,CCD,70,1b,0.5015717948717949
DM Mathematics,CCD,80,1b,0.5137666666666667
DM Mathematics,CCD,90,1b,0.5114119170984456
DM Mathematics,CCD,0,2.8b,0.5049248704663212
DM Mathematics,CCD,10,2.8b,0.5042604166666667
DM Mathematics,CCD,20,2.8b,0.5030440414507772
DM Mathematics,CCD,30,2.8b,0.5160233160621761
DM Mathematics,CCD,40,2.8b,0.5071198979591837
DM Mathematics,CCD,50,2.8b,0.5190974358974358
DM Mathematics,CCD,60,2.8b,0.5151881443298969
DM Mathematics,CCD,70,2.8b,0.5238179487179487
DM Mathematics,CCD,80,2.8b,0.5088230769230769
DM Mathematics,CCD,90,2.8b,0.5252227979274611
DM Mathematics,CCD,0,6.9b,0.5014041450777202
DM Mathematics,CCD,10,6.9b,0.5064557291666667
DM Mathematics,CCD,20,6.9b,0.5041528497409327
DM Mathematics,CCD,30,6.9b,0.5088212435233159
DM Mathematics,CCD,40,6.9b,0.5104260204081632
DM Mathematics,CCD,50,6.9b,0.5311230769230769
DM Mathematics,CCD,60,6.9b,0.5112216494845361
DM Mathematics,CCD,70,6.9b,0.5037051282051281
DM Mathematics,CCD,80,6.9b,0.5042615384615384
DM Mathematics,CCD,90,6.9b,0.5177176165803109
DM Mathematics,CCD,0,12b,0.5090751295336787
DM Mathematics,CCD,10,12b,0.503578125
DM Mathematics,CCD,20,12b,0.5134326424870467
DM Mathematics,CCD,30,12b,0.5211554404145078
DM Mathematics,CCD,40,12b,0.508890306122449
DM Mathematics,CCD,50,12b,0.540197435897436
DM Mathematics,CCD,60,12b,0.5107912371134021
DM Mathematics,CCD,70,12b,0.5072974358974359
DM Mathematics,CCD,80,12b,0.5037589743589743
DM Mathematics,CCD,90,12b,0.5303290155440414
DM Mathematics,PAC,0,160m,0.5082020725388601
DM Mathematics,PAC,10,160m,0.5131302083333333
DM Mathematics,PAC,20,160m,0.5164248704663212
DM Mathematics,PAC,30,160m,0.5167046632124352
DM Mathematics,PAC,40,160m,0.5161224489795918
DM Mathematics,PAC,50,160m,0.5360923076923076
DM Mathematics,PAC,60,160m,0.5391288659793815
DM Mathematics,PAC,70,160m,0.5283128205128205
DM Mathematics,PAC,80,160m,0.5164461538461539
DM Mathematics,PAC,90,160m,0.506098445595855
DM Mathematics,PAC,0,410m,0.5234455958549222
DM Mathematics,PAC,10,410m,0.507328125
DM Mathematics,PAC,20,410m,0.5117409326424871
DM Mathematics,PAC,30,410m,0.5180880829015544
DM Mathematics,PAC,40,410m,0.5020153061224489
DM Mathematics,PAC,50,410m,0.5362717948717948
DM Mathematics,PAC,60,410m,0.5304896907216494
DM Mathematics,PAC,70,410m,0.524676923076923
DM Mathematics,PAC,80,410m,0.5003589743589744
DM Mathematics,PAC,90,410m,0.5198393782383419
DM Mathematics,PAC,0,1b,0.5160569948186527
DM Mathematics,PAC,10,1b,0.5045416666666667
DM Mathematics,PAC,20,1b,0.5092642487046632
DM Mathematics,PAC,30,1b,0.5287150259067358
DM Mathematics,PAC,40,1b,0.506295918367347
DM Mathematics,PAC,50,1b,0.5506512820512821
DM Mathematics,PAC,60,1b,0.5166855670103093
DM Mathematics,PAC,70,1b,0.5036307692307692
DM Mathematics,PAC,80,1b,0.5021435897435897
DM Mathematics,PAC,90,1b,0.518518134715026
DM Mathematics,PAC,0,2.8b,0.5117409326424871
DM Mathematics,PAC,10,2.8b,0.504375
DM Mathematics,PAC,20,2.8b,0.5171295336787565
DM Mathematics,PAC,30,2.8b,0.5286321243523316
DM Mathematics,PAC,40,2.8b,0.516954081632653
DM Mathematics,PAC,50,2.8b,0.534302564102564
DM Mathematics,PAC,60,2.8b,0.5485927835051546
DM Mathematics,PAC,70,2.8b,0.5052769230769231
DM Mathematics,PAC,80,2.8b,0.5071794871794872
DM Mathematics,PAC,90,2.8b,0.5247098445595855
DM Mathematics,PAC,0,6.9b,0.5135077720207254
DM Mathematics,PAC,10,6.9b,0.5062135416666667
DM Mathematics,PAC,20,6.9b,0.5042020725388601
DM Mathematics,PAC,30,6.9b,0.5347875647668393
DM Mathematics,PAC,40,6.9b,0.5153163265306123
DM Mathematics,PAC,50,6.9b,0.5357025641025641
DM Mathematics,PAC,60,6.9b,0.5126855670103093
DM Mathematics,PAC,70,6.9b,0.5046153846153847
DM Mathematics,PAC,80,6.9b,0.5075948717948717
DM Mathematics,PAC,90,6.9b,0.5012435233160621
DM Mathematics,PAC,0,12b,0.5145025906735752
DM Mathematics,PAC,10,12b,0.511234375
DM Mathematics,PAC,20,12b,0.5029119170984456
DM Mathematics,PAC,30,12b,0.5407150259067357
DM Mathematics,PAC,40,12b,0.5183979591836735
DM Mathematics,PAC,50,12b,0.5304820512820512
DM Mathematics,PAC,60,12b,0.5153814432989691
DM Mathematics,PAC,70,12b,0.5157435897435897
DM Mathematics,PAC,80,12b,0.508097435897436
DM Mathematics,PAC,90,12b,0.5049948186528498
DM Mathematics,Samia,0,160m,0.5129015544041451
DM Mathematics,Samia,10,160m,0.5565104166666667
DM Mathematics,Samia,20,160m,0.5150414507772021
DM Mathematics,Samia,30,160m,0.5060829015544042
DM Mathematics,Samia,40,160m,0.5171989795918368
DM Mathematics,Samia,50,160m,0.5064820512820513
DM Mathematics,Samia,60,160m,0.5244768041237114
DM Mathematics,Samia,70,160m,0.5520205128205129
DM Mathematics,Samia,80,160m,0.5538410256410257
DM Mathematics,Samia,90,160m,0.5024352331606218
DM Mathematics,Samia,0,410m,0.5129015544041451
DM Mathematics,Samia,10,410m,0.5565104166666667
DM Mathematics,Samia,20,410m,0.5150414507772021
DM Mathematics,Samia,30,410m,0.5060829015544042
DM Mathematics,Samia,40,410m,0.5171989795918368
DM Mathematics,Samia,50,410m,0.5064820512820513
DM Mathematics,Samia,60,410m,0.5244768041237114
DM Mathematics,Samia,70,410m,0.5520205128205129
DM Mathematics,Samia,80,410m,0.5538410256410257
DM Mathematics,Samia,90,410m,0.5024352331606218
DM Mathematics,Samia,0,1b,0.5129015544041451
DM Mathematics,Samia,10,1b,0.5565104166666667
DM Mathematics,Samia,20,1b,0.5150414507772021
DM Mathematics,Samia,30,1b,0.5060829015544042
DM Mathematics,Samia,40,1b,0.5171989795918368
DM Mathematics,Samia,50,1b,0.5064820512820513
DM Mathematics,Samia,60,1b,0.5244768041237114
DM Mathematics,Samia,70,1b,0.5520205128205129
DM Mathematics,Samia,80,1b,0.5538410256410257
DM Mathematics,Samia,90,1b,0.5024352331606218
DM Mathematics,Samia,0,2.8b,0.5129015544041451
DM Mathematics,Samia,10,2.8b,0.5565104166666667
DM Mathematics,Samia,20,2.8b,0.5150414507772021
DM Mathematics,Samia,30,2.8b,0.5060829015544042
DM Mathematics,Samia,40,2.8b,0.5171989795918368
DM Mathematics,Samia,50,2.8b,0.5064820512820513
DM Mathematics,Samia,60,2.8b,0.5244768041237114
DM Mathematics,Samia,70,2.8b,0.5520205128205129
DM Mathematics,Samia,80,2.8b,0.5538410256410257
DM Mathematics,Samia,90,2.8b,0.5024352331606218
DM Mathematics,Samia,0,6.9b,0.5129015544041451
DM Mathematics,Samia,10,6.9b,0.5565104166666667
DM Mathematics,Samia,20,6.9b,0.5150414507772021
DM Mathematics,Samia,30,6.9b,0.5060829015544042
DM Mathematics,Samia,40,6.9b,0.5171989795918368
DM Mathematics,Samia,50,6.9b,0.5064820512820513
DM Mathematics,Samia,60,6.9b,0.5244768041237114
DM Mathematics,Samia,70,6.9b,0.5520205128205129
DM Mathematics,Samia,80,6.9b,0.5538410256410257
DM Mathematics,Samia,90,6.9b,0.5024352331606218
DM Mathematics,Samia,0,12b,0.5129015544041451
DM Mathematics,Samia,10,12b,0.5565104166666667
DM Mathematics,Samia,20,12b,0.5150414507772021
DM Mathematics,Samia,30,12b,0.5060829015544042
DM Mathematics,Samia,40,12b,0.5171989795918368
DM Mathematics,Samia,50,12b,0.5064820512820513
DM Mathematics,Samia,60,12b,0.5244768041237114
DM Mathematics,Samia,70,12b,0.5520205128205129
DM Mathematics,Samia,80,12b,0.5538410256410257
DM Mathematics,Samia,90,12b,0.5024352331606218
ArXiv,Loss,0,160m,0.511477289255067
ArXiv,Loss,10,160m,0.5139336099585061
ArXiv,Loss,20,160m,0.5297291666666666
ArXiv,Loss,30,160m,0.5270933609958506
ArXiv,Loss,40,160m,0.5138008298755187
ArXiv,Loss,50,160m,0.5128739669421487
ArXiv,Loss,60,160m,0.54398347107438
ArXiv,Loss,70,160m,0.5237666666666667
ArXiv,Loss,80,160m,0.5168174273858921
ArXiv,Loss,90,160m,0.5182033195020748
ArXiv,Loss,0,410m,0.5200178811289923
ArXiv,Loss,10,410m,0.5161452282157677
ArXiv,Loss,20,410m,0.5283666666666667
ArXiv,Loss,30,410m,0.5290041493775934
ArXiv,Loss,40,410m,0.5185622406639003
ArXiv,Loss,50,410m,0.514654958677686
ArXiv,Loss,60,410m,0.5470309917355372
ArXiv,Loss,70,410m,0.5238625
ArXiv,Loss,80,410m,0.5218858921161825
ArXiv,Loss,90,410m,0.5232634854771785
ArXiv,Loss,0,1b,0.5231192731192731
ArXiv,Loss,10,1b,0.519207468879668
ArXiv,Loss,20,1b,0.5322708333333334
ArXiv,Loss,30,1b,0.524195020746888
ArXiv,Loss,40,1b,0.5214170124481328
ArXiv,Loss,50,1b,0.5153388429752066
ArXiv,Loss,60,1b,0.5501115702479339
ArXiv,Loss,70,1b,0.524
ArXiv,Loss,80,1b,0.5236452282157676
ArXiv,Loss,90,1b,0.5258879668049793
ArXiv,Loss,0,2.8b,0.5226808004585781
ArXiv,Loss,10,2.8b,0.5283858921161826
ArXiv,Loss,20,2.8b,0.5381145833333334
ArXiv,Loss,30,2.8b,0.5180850622406639
ArXiv,Loss,40,2.8b,0.5315311203319503
ArXiv,Loss,50,2.8b,0.516349173553719
ArXiv,Loss,60,2.8b,0.5568553719008265
ArXiv,Loss,70,2.8b,0.5294041666666667
ArXiv,Loss,80,2.8b,0.52749377593361
ArXiv,Loss,90,2.8b,0.5325788381742739
ArXiv,Loss,0,6.9b,0.5249779694224138
ArXiv,Loss,10,6.9b,0.5385352697095436
ArXiv,Loss,20,6.9b,0.5414520833333334
ArXiv,Loss,30,6.9b,0.5141307053941908
ArXiv,Loss,40,6.9b,0.5344315352697095
ArXiv,Loss,50,6.9b,0.5200702479338843
ArXiv,Loss,60,6.9b,0.5607954545454545
ArXiv,Loss,70,6.9b,0.5304333333333333
ArXiv,Loss,80,6.9b,0.5327468879668049
ArXiv,Loss,90,6.9b,0.5373589211618257
