dataset,feature,length,model_size,auc
StackExchange,CCD,100,12b,0.5147275
StackExchange,CCD,200,12b,0.5035675
StackExchange,CCD,300,12b,0.5016655
StackExchange,CCD,400,12b,0.506927
StackExchange,CCD,500,12b,0.508295
StackExchange,CCD,600,12b,0.5116177248677248
StackExchange,CCD,700,12b,0.5164227722772277
StackExchange,CCD,800,12b,0.5041
StackExchange,CCD,900,12b,0.5059854771784232
StackExchange,PAC,0,160m,0.516327
StackExchange,PAC,100,160m,0.514305
StackExchange,PAC,200,160m,0.514764
StackExchange,PAC,300,160m,0.507372
StackExchange,PAC,400,160m,0.524734
StackExchange,PAC,500,160m,0.500139
StackExchange,PAC,600,160m,0.5090767195767195
StackExchange,PAC,700,160m,0.5077584158415841
StackExchange,PAC,800,160m,0.5172327272727273
StackExchange,PAC,900,160m,0.5158838174273859
StackExchange,PAC,0,410m,0.535122
StackExchange,PAC,100,410m,0.5199360000000001
StackExchange,PAC,200,410m,0.513313
StackExchange,PAC,300,410m,0.504521
StackExchange,PAC,400,410m,0.529271
StackExchange,PAC,500,410m,0.509443
StackExchange,PAC,600,410m,0.500452380952381
StackExchange,PAC,700,410m,0.5199940594059406
StackExchange,PAC,800,410m,0.5213818181818182
StackExchange,PAC,900,410m,0.5060746887966805
StackExchange,PAC,0,1b,0.525467
StackExchange,PAC,100,1b,0.5205359999999999
StackExchange,PAC,200,1b,0.519504
StackExchange,PAC,300,1b,0.501842
StackExchange,PAC,400,1b,0.529717
StackExchange,PAC,500,1b,0.514054
StackExchange,PAC,600,1b,0.5001203703703704
StackExchange,PAC,700,1b,0.5210455445544554
StackExchange,PAC,800,1b,0.5245490909090909
StackExchange,PAC,900,1b,0.5029875518672199
StackExchange,PAC,0,2.8b,0.504
StackExchange,PAC,100,2.8b,0.516742
StackExchange,PAC,200,2.8b,0.508314
StackExchange,PAC,300,2.8b,0.508705
StackExchange,PAC,400,2.8b,0.530734
StackExchange,PAC,500,2.8b,0.511232
StackExchange,PAC,600,2.8b,0.5106058201058201
StackExchange,PAC,700,2.8b,0.5131683168316832
StackExchange,PAC,800,2.8b,0.5255054545454545
StackExchange,PAC,900,2.8b,0.5090912863070539
StackExchange,PAC,0,6.9b,0.52307
StackExchange,PAC,100,6.9b,0.5180100000000001
StackExchange,PAC,200,6.9b,0.508419
StackExchange,PAC,300,6.9b,0.5011589999999999
StackExchange,PAC,400,6.9b,0.534701
StackExchange,PAC,500,6.9b,0.512084
StackExchange,PAC,600,6.9b,0.5054153439153439
StackExchange,PAC,700,6.9b,0.5209920792079208
StackExchange,PAC,800,6.9b,0.5173781818181818
StackExchange,PAC,900,6.9b,0.5080871369294606
StackExchange,PAC,0,12b,0.517825
StackExchange,PAC,100,12b,0.5214110000000001
StackExchange,PAC,200,12b,0.5112589999999999
StackExchange,PAC,300,12b,0.50315
StackExchange,PAC,400,12b,0.52845
StackExchange,PAC,500,12b,0.515556
StackExchange,PAC,600,12b,0.5018320105820107
StackExchange,PAC,700,12b,0.5188930693069307
StackExchange,PAC,800,12b,0.5103272727272727
StackExchange,PAC,900,12b,0.5104356846473028
StackExchange,Samia,0,160m,0.5125080000000001
StackExchange,Samia,100,160m,0.5141769999999999
StackExchange,Samia,200,160m,0.52513
StackExchange,Samia,300,160m,0.567813
StackExchange,Samia,400,160m,0.506102
StackExchange,Samia,500,160m,0.5037695
StackExchange,Samia,600,160m,0.5252480158730158
StackExchange,Samia,700,160m,0.5217346534653466
StackExchange,Samia,800,160m,0.5188945454545455
StackExchange,Samia,900,160m,0.5106016597510373
StackExchange,Samia,0,410m,0.505038
StackExchange,Samia,100,410m,0.526876
StackExchange,Samia,200,410m,0.529218
StackExchange,Samia,300,410m,0.564267
StackExchange,Samia,400,410m,0.506086
StackExchange,Samia,500,410m,0.5037695
StackExchange,Samia,600,410m,0.5252480158730158
StackExchange,Samia,700,410m,0.5217346534653466
StackExchange,Samia,800,410m,0.5188945454545455
StackExchange,Samia,900,410m,0.5106390041493776
StackExchange,Samia,0,1b,0.5148109999999999
StackExchange,Samia,100,1b,0.506583
StackExchange,Samia,200,1b,0.523535
StackExchange,Samia,300,1b,0.562525
StackExchange,Samia,400,1b,0.506096
StackExchange,Samia,500,1b,0.5037695
StackExchange,Samia,600,1b,0.5252506613756613
StackExchange,Samia,700,1b,0.5217346534653466
StackExchange,Samia,800,1b,0.5188945454545455
StackExchange,Samia,900,1b,0.5105145228215768
StackExchange,Samia,0,2.8b,0.5167930000000001
StackExchange,Samia,100,2.8b,0.519008
StackExchange,Samia,200,2.8b,0.5258210000000001
StackExchange,Samia,300,2.8b,0.5566629999999999
StackExchange,Samia,400,2.8b,0.5059720000000001
StackExchange,Samia,500,2.8b,0.5037695
StackExchange,Samia,600,2.8b,0.5252599206349207
StackExchange,Samia,700,2.8b,0.5217346534653466
StackExchange,Samia,800,2.8b,0.5188945454545455
StackExchange,Samia,900,2.8b,0.5106680497925311
StackExchange,Samia,0,6.9b,0.501235
StackExchange,Samia,100,6.9b,0.5321879999999999
StackExchange,Samia,200,6.9b,0.5323399999999999
StackExchange,Samia,300,6.9b,0.555745
StackExchange,Samia,400,6.9b,0.5064249999999999
StackExchange,Samia,500,6.9b,0.5037695
StackExchange,Samia,600,6.9b,0.525257275132275
StackExchange,Samia,700,6.9b,0.5217346534653466
StackExchange,Samia,800,6.9b,0.5188945454545455
StackExchange,Samia,900,6.9b,0.5109792531120332
StackExchange,Samia,0,12b,0.503174
StackExchange,Samia,100,12b,0.528295
StackExchange,Samia,200,12b,0.518498
StackExchange,Samia,300,12b,0.5569080000000001
StackExchange,Samia,400,12b,0.504245
StackExchange,Samia,500,12b,0.5037695
StackExchange,Samia,600,12b,0.5252506613756613
StackExchange,Samia,700,12b,0.5217346534653466
StackExchange,Samia,800,12b,0.5188945454545455
StackExchange,Samia,900,12b,0.5106473029045644
Pile-CC,Loss,0,160m,0.5166795000000001
Pile-CC,Loss,100,160m,0.5136885
Pile-CC,Loss,200,160m,0.5157965
Pile-CC,Loss,300,160m,0.5094855
Pile-CC,Loss,400,160m,0.5136475
Pile-CC,Loss,500,160m,0.513164
Pile-CC,Loss,600,160m,0.5044915
Pile-CC,Loss,700,160m,0.5032215
Pile-CC,Loss,800,160m,0.5084310000000001
Pile-CC,Loss,900,160m,0.5033965
Pile-CC,Loss,0,410m,0.5194215
Pile-CC,Loss,100,410m,0.5178845000000001
Pile-CC,Loss,200,410m,0.515007
Pile-CC,Loss,300,410m,0.5094915
Pile-CC,Loss,400,410m,0.5111045
Pile-CC,Loss,500,410m,0.5152
Pile-CC,Loss,600,410m,0.503273
Pile-CC,Loss,700,410m,0.501534
Pile-CC,Loss,800,410m,0.5106134999999999
Pile-CC,Loss,900,410m,0.5003155
Pile-CC,Loss,0,1b,0.5210295
Pile-CC,Loss,100,1b,0.5185815
Pile-CC,Loss,200,1b,0.5134335
Pile-CC,Loss,300,1b,0.5070245
Pile-CC,Loss,400,1b,0.514386
Pile-CC,Loss,500,1b,0.519941
Pile-CC,Loss,600,1b,0.5021059999999999
Pile-CC,Loss,700,1b,0.5055155
Pile-CC,Loss,800,1b,0.5110764999999999
Pile-CC,Loss,900,1b,0.5045065
Pile-CC,Loss,0,2.8b,0.5191479999999999
Pile-CC,Loss,100,2.8b,0.5188794999999999
Pile-CC,Loss,200,2.8b,0.512232
Pile-CC,Loss,300,2.8b,0.507769
Pile-CC,Loss,400,2.8b,0.5167425
Pile-CC,Loss,500,2.8b,0.521602
Pile-CC,Loss,600,2.8b,0.5014909999999999
Pile-CC,Loss,700,2.8b,0.506521
Pile-CC,Loss,800,2.8b,0.5087765
Pile-CC,Loss,900,2.8b,0.50739
Pile-CC,Loss,0,6.9b,0.5277799999999999
Pile-CC,Loss,100,6.9b,0.5210805000000001
Pile-CC,Loss,200,6.9b,0.5173045000000001
Pile-CC,Loss,300,6.9b,0.5150170000000001
Pile-CC,Loss,400,6.9b,0.5234500000000001
Pile-CC,Loss,500,6.9b,0.531236
Pile-CC,Loss,600,6.9b,0.509037
Pile-CC,Loss,700,6.9b,0.514459
Pile-CC,Loss,800,6.9b,0.5001125
Pile-CC,Loss,900,6.9b,0.516991
Pile-CC,Loss,0,12b,0.5345755
Pile-CC,Loss,100,12b,0.5226995
Pile-CC,Loss,200,12b,0.521087
Pile-CC,Loss,300,12b,0.51675
Pile-CC,Loss,400,12b,0.525569
Pile-CC,Loss,500,12b,0.5366675
Pile-CC,Loss,600,12b,0.5136275
Pile-CC,Loss,700,12b,0.519127
Pile-CC,Loss,800,12b,0.505547
Pile-CC,Loss,900,12b,0.5207215
Pile-CC,Min-K%,0,160m,0.519097
Pile-CC,Min-K%,100,160m,0.5089400000000001
Pile-CC,Min-K%,200,160m,0.517069
Pile-CC,Min-K%,300,160m,0.510943
Pile-CC,Min-K%,400,160m,0.506751
Pile-CC,Min-K%,500,160m,0.508949
Pile-CC,Min-K%,600,160m,0.506389
Pile-CC,Min-K%,700,160m,0.502319
Pile-CC,Min-K%,800,160m,0.5028314999999999
Pile-CC,Min-K%,900,160m,0.507954
Pile-CC,Min-K%,0,410m,0.5234489999999999
Pile-CC,Min-K%,100,410m,0.510008
Pile-CC,Min-K%,200,410m,0.51275
Pile-CC,Min-K%,300,410m,0.511228
Pile-CC,Min-K%,400,410m,0.507179
Pile-CC,Min-K%,500,410m,0.507958
Pile-CC,Min-K%,600,410m,0.5080994999999999
Pile-CC,Min-K%,700,410m,0.5053799999999999
Pile-CC,Min-K%,800,410m,0.5040975000000001
Pile-CC,Min-K%,900,410m,0.5025165
Pile-CC,Min-K%,0,1b,0.530819
Pile-CC,Min-K%,100,1b,0.5083780000000001
Pile-CC,Min-K%,200,1b,0.5205369999999999
Pile-CC,Min-K%,300,1b,0.5087655
Pile-CC,Min-K%,400,1b,0.511082
Pile-CC,Min-K%,500,1b,0.516016
Pile-CC,Min-K%,600,1b,0.504459
Pile-CC,Min-K%,700,1b,0.5083365
Pile-CC,Min-K%,800,1b,0.507525
Pile-CC,Min-K%,900,1b,0.506581
Pile-CC,Min-K%,0,2.8b,0.524518
Pile-CC,Min-K%,100,2.8b,0.5119205
Pile-CC,Min-K%,200,2.8b,0.52035
Pile-CC,Min-K%,300,2.8b,0.511843
Pile-CC,Min-K%,400,2.8b,0.5141359999999999
Pile-CC,Min-K%,500,2.8b,0.517134
Pile-CC,Min-K%,600,2.8b,0.503198
Pile-CC,Min-K%,700,2.8b,0.5074420000000001
Pile-CC,Min-K%,800,2.8b,0.502931
Pile-CC,Min-K%,900,2.8b,0.512929
Pile-CC,Min-K%,0,6.9b,0.5355465
Pile-CC,Min-K%,100,6.9b,0.519659
Pile-CC,Min-K%,200,6.9b,0.5279925
Pile-CC,Min-K%,300,6.9b,0.52089
Pile-CC,Min-K%,400,6.9b,0.5244895
Pile-CC,Min-K%,500,6.9b,0.5314875
Pile-CC,Min-K%,600,6.9b,0.5081475
Pile-CC,Min-K%,700,6.9b,0.521831
Pile-CC,Min-K%,800,6.9b,0.506126
Pile-CC,Min-K%,900,6.9b,0.525491
Pile-CC,Min-K%,0,12b,0.5434165
Pile-CC,Min-K%,100,12b,0.520858
Pile-CC,Min-K%,200,12b,0.5335529999999999
Pile-CC,Min-K%,300,12b,0.525527
Pile-CC,Min-K%,400,12b,0.527128
Pile-CC,Min-K%,500,12b,0.53996
Pile-CC,Min-K%,600,12b,0.514652
Pile-CC,Min-K%,700,12b,0.525157
Pile-CC,Min-K%,800,12b,0.515114
Pile-CC,Min-K%,900,12b,0.5311865
Pile-CC,Perplexity,0,160m,0.5166795000000001
Pile-CC,Perplexity,100,160m,0.5136885
Pile-CC,Perplexity,200,160m,0.5157965
Pile-CC,Perplexity,300,160m,0.5094855
Pile-CC,Perplexity,400,160m,0.5136475
Pile-CC,Perplexity,500,160m,0.513164
Pile-CC,Perplexity,600,160m,0.5044915
Pile-CC,Perplexity,700,160m,0.5032215
Pile-CC,Perplexity,800,160m,0.5084310000000001
Pile-CC,Perplexity,900,160m,0.5033965
Pile-CC,Perplexity,0,410m,0.5194215
Pile-CC,Perplexity,100,410m,0.5178845000000001
Pile-CC,Perplexity,200,410m,0.515007
Pile-CC,Perplexity,300,410m,0.5094915
Pile-CC,Perplexity,400,410m,0.5111045
Pile-CC,Perplexity,500,410m,0.5152
Pile-CC,Perplexity,600,410m,0.503273
Pile-CC,Perplexity,700,410m,0.501534
Pile-CC,Perplexity,800,410m,0.5106134999999999
Pile-CC,Perplexity,900,410m,0.5003155
Pile-CC,Perplexity,0,1b,0.5210295
Pile-CC,Perplexity,100,1b,0.5185815
Pile-CC,Perplexity,200,1b,0.5134335
Pile-CC,Perplexity,300,1b,0.5070245
Pile-CC,Perplexity,400,1b,0.514386
Pile-CC,Perplexity,500,1b,0.519941
Pile-CC,Perplexity,600,1b,0.5021059999999999
Pile-CC,Perplexity,700,1b,0.5055155
Pile-CC,Perplexity,800,1b,0.5110764999999999
Pile-CC,Perplexity,900,1b,0.5045065
Pile-CC,Perplexity,0,2.8b,0.5191479999999999
Pile-CC,Perplexity,100,2.8b,0.5188794999999999
Pile-CC,Perplexity,200,2.8b,0.512232
Pile-CC,Perplexity,300,2.8b,0.507769
Pile-CC,Perplexity,400,2.8b,0.5167425
Pile-CC,Perplexity,500,2.8b,0.521602
Pile-CC,Perplexity,600,2.8b,0.5014909999999999
Pile-CC,Perplexity,700,2.8b,0.506521
Pile-CC,Perplexity,800,2.8b,0.5087765
Pile-CC,Perplexity,900,2.8b,0.50739
Pile-CC,Perplexity,0,6.9b,0.5277799999999999
Pile-CC,Perplexity,100,6.9b,0.5210805000000001
Pile-CC,Perplexity,200,6.9b,0.5173045000000001
Pile-CC,Perplexity,300,6.9b,0.5150170000000001
Pile-CC,Perplexity,400,6.9b,0.5234500000000001
Pile-CC,Perplexity,500,6.9b,0.531236
Pile-CC,Perplexity,600,6.9b,0.509037
Pile-CC,Perplexity,700,6.9b,0.514459
Pile-CC,Perplexity,800,6.9b,0.5001125
Pile-CC,Perplexity,900,6.9b,0.516991
Pile-CC,Perplexity,0,12b,0.5345755
Pile-CC,Perplexity,100,12b,0.5226995
Pile-CC,Perplexity,200,12b,0.521087
Pile-CC,Perplexity,300,12b,0.51675
Pile-CC,Perplexity,400,12b,0.525569
Pile-CC,Perplexity,500,12b,0.5366675
Pile-CC,Perplexity,600,12b,0.5136275
Pile-CC,Perplexity,700,12b,0.519127
Pile-CC,Perplexity,800,12b,0.505547
Pile-CC,Perplexity,900,12b,0.5207215
Pile-CC,Min-K% ++,0,160m,0.5092230000000001
Pile-CC,Min-K% ++,100,160m,0.500611
Pile-CC,Min-K% ++,200,160m,0.5177165
Pile-CC,Min-K% ++,300,160m,0.5015495
Pile-CC,Min-K% ++,400,160m,0.512462
Pile-CC,Min-K% ++,500,160m,0.509206
Pile-CC,Min-K% ++,600,160m,0.5015915
Pile-CC,Min-K% ++,700,160m,0.501984
Pile-CC,Min-K% ++,800,160m,0.5154465
Pile-CC,Min-K% ++,900,160m,0.5106620000000001
Pile-CC,Min-K% ++,0,410m,0.5241214999999999
Pile-CC,Min-K% ++,100,410m,0.505874
Pile-CC,Min-K% ++,200,410m,0.50439
Pile-CC,Min-K% ++,300,410m,0.5028385
Pile-CC,Min-K% ++,400,410m,0.5201165000000001
Pile-CC,Min-K% ++,500,410m,0.5029905
Pile-CC,Min-K% ++,600,410m,0.504821
Pile-CC,Min-K% ++,700,410m,0.514367
Pile-CC,Min-K% ++,800,410m,0.504159
Pile-CC,Min-K% ++,900,410m,0.520195
Pile-CC,Min-K% ++,0,1b,0.53884
Pile-CC,Min-K% ++,100,1b,0.5137259999999999
Pile-CC,Min-K% ++,200,1b,0.528577
Pile-CC,Min-K% ++,300,1b,0.500285
Pile-CC,Min-K% ++,400,1b,0.527245
Pile-CC,Min-K% ++,500,1b,0.5098320000000001
Pile-CC,Min-K% ++,600,1b,0.51984
Pile-CC,Min-K% ++,700,1b,0.5236815
Pile-CC,Min-K% ++,800,1b,0.506737
Pile-CC,Min-K% ++,900,1b,0.5247189999999999
Pile-CC,Min-K% ++,0,2.8b,0.5213909999999999
Pile-CC,Min-K% ++,100,2.8b,0.50055
Pile-CC,Min-K% ++,200,2.8b,0.522579
Pile-CC,Min-K% ++,300,2.8b,0.508668
Pile-CC,Min-K% ++,400,2.8b,0.5311239999999999
Pile-CC,Min-K% ++,500,2.8b,0.5126715000000001
Pile-CC,Min-K% ++,600,2.8b,0.5304115
Pile-CC,Min-K% ++,700,2.8b,0.5238555
Pile-CC,Min-K% ++,800,2.8b,0.504413
Pile-CC,Min-K% ++,900,2.8b,0.53861
Pile-CC,Min-K% ++,0,6.9b,0.533619
Pile-CC,Min-K% ++,100,6.9b,0.5207145000000001
Pile-CC,Min-K% ++,200,6.9b,0.539698
Pile-CC,Min-K% ++,300,6.9b,0.526343
Pile-CC,Min-K% ++,400,6.9b,0.5523149999999999
Pile-CC,Min-K% ++,500,6.9b,0.535089
Pile-CC,Min-K% ++,600,6.9b,0.5436259999999999
Pile-CC,Min-K% ++,700,6.9b,0.553878
Pile-CC,Min-K% ++,800,6.9b,0.528386
Pile-CC,Min-K% ++,900,6.9b,0.5670569999999999
Pile-CC,Min-K% ++,0,12b,0.5553170000000001
Pile-CC,Min-K% ++,100,12b,0.515916
Pile-CC,Min-K% ++,200,12b,0.556657
Pile-CC,Min-K% ++,300,12b,0.5352790000000001
Pile-CC,Min-K% ++,400,12b,0.5552965000000001
Pile-CC,Min-K% ++,500,12b,0.548954
Pile-CC,Min-K% ++,600,12b,0.556317
Pile-CC,Min-K% ++,700,12b,0.5636530000000001
Pile-CC,Min-K% ++,800,12b,0.5414669999999999
Pile-CC,Min-K% ++,900,12b,0.570773
Pile-CC,Zlib,0,160m,0.5058095
Pile-CC,Zlib,100,160m,0.5186305
Pile-CC,Zlib,200,160m,0.5007755
Pile-CC,Zlib,300,160m,0.515142
Pile-CC,Zlib,400,160m,0.519196
Pile-CC,Zlib,500,160m,0.5217405
Pile-CC,Zlib,600,160m,0.501126
Pile-CC,Zlib,700,160m,0.5022995
Pile-CC,Zlib,800,160m,0.505887
Pile-CC,Zlib,900,160m,0.515198
Pile-CC,Zlib,0,410m,0.5010205
Pile-CC,Zlib,100,410m,0.5211635
Pile-CC,Zlib,200,410m,0.5030535
Pile-CC,Zlib,300,410m,0.513627
Pile-CC,Zlib,400,410m,0.517586
Pile-CC,Zlib,500,410m,0.52206
Pile-CC,Zlib,600,410m,0.500591
Pile-CC,Zlib,700,410m,0.505574
Pile-CC,Zlib,800,410m,0.509369
Pile-CC,Zlib,900,410m,0.5156315
Pile-CC,Zlib,0,1b,0.5015935
Pile-CC,Zlib,100,1b,0.522311
Pile-CC,Zlib,200,1b,0.501922
Pile-CC,Zlib,300,1b,0.5109984999999999
Pile-CC,Zlib,400,1b,0.5213355000000001
Pile-CC,Zlib,500,1b,0.525004
Pile-CC,Zlib,600,1b,0.5006625
Pile-CC,Zlib,700,1b,0.5024685
Pile-CC,Zlib,800,1b,0.5098045
Pile-CC,Zlib,900,1b,0.5182804999999999
Pile-CC,Zlib,0,2.8b,0.5012445000000001
Pile-CC,Zlib,100,2.8b,0.5229805000000001
Pile-CC,Zlib,200,2.8b,0.5019164999999999
Pile-CC,Zlib,300,2.8b,0.5124415
Pile-CC,Zlib,400,2.8b,0.5211435
Pile-CC,Zlib,500,2.8b,0.5273555
Pile-CC,Zlib,600,2.8b,0.503607
Pile-CC,Zlib,700,2.8b,0.502505
Pile-CC,Zlib,800,2.8b,0.5071995
Pile-CC,Zlib,900,2.8b,0.51993
Pile-CC,Zlib,0,6.9b,0.5070945
Pile-CC,Zlib,100,6.9b,0.5237675
Pile-CC,Zlib,200,6.9b,0.508041
Pile-CC,Zlib,300,6.9b,0.5215065
Pile-CC,Zlib,400,6.9b,0.5269995000000001
Pile-CC,Zlib,500,6.9b,0.5378075
Pile-CC,Zlib,600,6.9b,0.5132005
Pile-CC,Zlib,700,6.9b,0.5058695
Pile-CC,Zlib,800,6.9b,0.501492
Pile-CC,Zlib,900,6.9b,0.52987
Pile-CC,Zlib,0,12b,0.5124690000000001
Pile-CC,Zlib,100,12b,0.525495
Pile-CC,Zlib,200,12b,0.51141
Pile-CC,Zlib,300,12b,0.5237245
Pile-CC,Zlib,400,12b,0.5293095
Pile-CC,Zlib,500,12b,0.5434795
Pile-CC,Zlib,600,12b,0.518035
Pile-CC,Zlib,700,12b,0.511064
Pile-CC,Zlib,800,12b,0.5076575
Pile-CC,Zlib,900,12b,0.5343985
Pile-CC,Gradient,0,160m,0.5044230000000001
Pile-CC,Gradient,100,160m,0.520134
Pile-CC,Gradient,200,160m,0.518189
Pile-CC,Gradient,300,160m,0.503721
Pile-CC,Gradient,400,160m,0.5075705
Pile-CC,Gradient,500,160m,0.5111765
Pile-CC,Gradient,600,160m,0.503537
Pile-CC,Gradient,700,160m,0.509178
Pile-CC,Gradient,800,160m,0.5287945000000001
Pile-CC,Gradient,900,160m,0.5089785
Pile-CC,Gradient,0,410m,0.5057335
Pile-CC,Gradient,100,410m,0.505474
Pile-CC,Gradient,200,410m,0.518268
Pile-CC,Gradient,300,410m,0.507295
Pile-CC,Gradient,400,410m,0.510787
Pile-CC,Gradient,500,410m,0.5143355
Pile-CC,Gradient,600,410m,0.5007284999999999
Pile-CC,Gradient,700,410m,0.502943
Pile-CC,Gradient,800,410m,0.5009489999999999
Pile-CC,Gradient,900,410m,0.5011090000000001
Pile-CC,Gradient,0,1b,0.500811
Pile-CC,Gradient,100,1b,0.518288
Pile-CC,Gradient,200,1b,0.53623
Pile-CC,Gradient,300,1b,0.5252049999999999
Pile-CC,Gradient,400,1b,0.510894
Pile-CC,Gradient,500,1b,0.5109665
Pile-CC,Gradient,600,1b,0.517301
Pile-CC,Gradient,700,1b,0.5080290000000001
Pile-CC,Gradient,800,1b,0.511459
Pile-CC,Gradient,900,1b,0.500311
Pile-CC,Gradient,0,2.8b,0.5096865
Pile-CC,Gradient,100,2.8b,0.526358
Pile-CC,Gradient,200,2.8b,0.519908
Pile-CC,Gradient,300,2.8b,0.5476615
Pile-CC,Gradient,400,2.8b,0.5203565
Pile-CC,Gradient,500,2.8b,0.5076975000000001
Pile-CC,Gradient,600,2.8b,0.5065135
Pile-CC,Gradient,700,2.8b,0.5131155
Pile-CC,Gradient,800,2.8b,0.5150214999999999
Pile-CC,Gradient,900,2.8b,0.505482
Pile-CC,Gradient,0,6.9b,0.5017125
Pile-CC,Gradient,100,6.9b,0.52656
Pile-CC,Gradient,200,6.9b,0.528617
Pile-CC,Gradient,300,6.9b,0.5291575000000001
Pile-CC,Gradient,400,6.9b,0.5247130000000001
Pile-CC,Gradient,500,6.9b,0.5054545
Pile-CC,Gradient,600,6.9b,0.519267
Pile-CC,Gradient,700,6.9b,0.514562
Pile-CC,Gradient,800,6.9b,0.5211914999999999
Pile-CC,Gradient,900,6.9b,0.5001695
Pile-CC,Gradient,0,12b,0.507698
Pile-CC,Gradient,100,12b,0.5236005
Pile-CC,Gradient,200,12b,0.5274184999999999
Pile-CC,Gradient,300,12b,0.5009214999999999
Pile-CC,Gradient,400,12b,0.5146355
Pile-CC,Gradient,500,12b,0.500726
Pile-CC,Gradient,600,12b,0.5011939999999999
Pile-CC,Gradient,700,12b,0.512074
Pile-CC,Gradient,800,12b,0.5178685000000001
Pile-CC,Gradient,900,12b,0.5036134999999999
Pile-CC,Refer,0,160m,0.5186695000000001
Pile-CC,Refer,100,160m,0.5152675
Pile-CC,Refer,200,160m,0.5073315
Pile-CC,Refer,300,160m,0.5034514999999999
Pile-CC,Refer,400,160m,0.5114164999999999
Pile-CC,Refer,500,160m,0.5129649999999999
Pile-CC,Refer,600,160m,0.5074894999999999
Pile-CC,Refer,700,160m,0.5035145
Pile-CC,Refer,800,160m,0.5154885
Pile-CC,Refer,900,160m,0.5000310000000001
Pile-CC,Refer,0,410m,0.5186695000000001
Pile-CC,Refer,100,410m,0.5152675
Pile-CC,Refer,200,410m,0.5073315
Pile-CC,Refer,300,410m,0.5034514999999999
Pile-CC,Refer,400,410m,0.5114164999999999
Pile-CC,Refer,500,410m,0.5129649999999999
Pile-CC,Refer,600,410m,0.5074894999999999
Pile-CC,Refer,700,410m,0.5035145
Pile-CC,Refer,800,410m,0.5154885
Pile-CC,Refer,900,410m,0.5000310000000001
Pile-CC,Refer,0,1b,0.5186695000000001
Pile-CC,Refer,100,1b,0.5152675
Pile-CC,Refer,200,1b,0.5073315
Pile-CC,Refer,300,1b,0.5034514999999999
Pile-CC,Refer,400,1b,0.5114164999999999
Pile-CC,Refer,500,1b,0.5129649999999999
Pile-CC,Refer,600,1b,0.5074894999999999
Pile-CC,Refer,700,1b,0.5035145
Pile-CC,Refer,800,1b,0.5154885
Pile-CC,Refer,900,1b,0.5000310000000001
Pile-CC,Refer,0,2.8b,0.5187805
Pile-CC,Refer,100,2.8b,0.515122
Pile-CC,Refer,200,2.8b,0.5073505
Pile-CC,Refer,300,2.8b,0.5032574999999999
Pile-CC,Refer,400,2.8b,0.511403
Pile-CC,Refer,500,2.8b,0.5129649999999999
Pile-CC,Refer,600,2.8b,0.5074894999999999
Pile-CC,Refer,700,2.8b,0.5035145
Pile-CC,Refer,800,2.8b,0.5154885
Pile-CC,Refer,900,2.8b,0.5000310000000001
Pile-CC,Refer,0,6.9b,0.5183575
Pile-CC,Refer,100,6.9b,0.5152059999999999
Pile-CC,Refer,200,6.9b,0.5074455
Pile-CC,Refer,300,6.9b,0.503344
Pile-CC,Refer,400,6.9b,0.5113445
Pile-CC,Refer,500,6.9b,0.5129824999999999
Pile-CC,Refer,600,6.9b,0.5074894999999999
Pile-CC,Refer,700,6.9b,0.503564
Pile-CC,Refer,800,6.9b,0.5154885
Pile-CC,Refer,900,6.9b,0.5000310000000001
Pile-CC,Refer,0,12b,0.5183575
Pile-CC,Refer,100,12b,0.5152059999999999
Pile-CC,Refer,200,12b,0.5074455
Pile-CC,Refer,300,12b,0.503344
Pile-CC,Refer,400,12b,0.5113445
Pile-CC,Refer,500,12b,0.5129824999999999
Pile-CC,Refer,600,12b,0.5074894999999999
Pile-CC,Refer,700,12b,0.503564
Pile-CC,Refer,800,12b,0.5154885
Pile-CC,Refer,900,12b,0.5000310000000001
Pile-CC,CCD,0,160m,0.5238025
Pile-CC,CCD,100,160m,0.5119095
Pile-CC,CCD,200,160m,0.5100275
Pile-CC,CCD,300,160m,0.517711
Pile-CC,CCD,400,160m,0.5062835
Pile-CC,CCD,500,160m,0.5125415
Pile-CC,CCD,600,160m,0.5072055
Pile-CC,CCD,700,160m,0.5203580000000001
Pile-CC,CCD,800,160m,0.510961
Pile-CC,CCD,900,160m,0.5087245
Pile-CC,CCD,0,410m,0.5001555
Pile-CC,CCD,100,410m,0.5048440000000001
Pile-CC,CCD,200,410m,0.5156689999999999
Pile-CC,CCD,300,410m,0.504746
Pile-CC,CCD,400,410m,0.500599
Pile-CC,CCD,500,410m,0.501294
Pile-CC,CCD,600,410m,0.5086155
Pile-CC,CCD,700,410m,0.512656
Pile-CC,CCD,800,410m,0.5100235
Pile-CC,CCD,900,410m,0.5002475
Pile-CC,CCD,0,1b,0.5021370000000001
Pile-CC,CCD,100,1b,0.5113985000000001
Pile-CC,CCD,200,1b,0.50866
Pile-CC,CCD,300,1b,0.510344
Pile-CC,CCD,400,1b,0.5198155
Pile-CC,CCD,500,1b,0.5203355000000001
Pile-CC,CCD,600,1b,0.503126
Pile-CC,CCD,700,1b,0.501703
Pile-CC,CCD,800,1b,0.5096100000000001
Pile-CC,CCD,900,1b,0.508711
Pile-CC,CCD,0,2.8b,0.508404
Pile-CC,CCD,100,2.8b,0.5143380000000001
Pile-CC,CCD,200,2.8b,0.5014485
