dataset,feature,length,model_size,auc
StackExchange,CCD,100,12b,0.5021789999999999
StackExchange,CCD,200,12b,0.521229
StackExchange,CCD,300,12b,0.5032745
StackExchange,CCD,400,12b,0.5094645
StackExchange,CCD,500,12b,0.5220475
StackExchange,CCD,600,12b,0.508728835978836
StackExchange,CCD,700,12b,0.5130128712871287
StackExchange,CCD,800,12b,0.5095290909090909
StackExchange,CCD,900,12b,0.5110103734439834
StackExchange,PAC,0,160m,0.507343
StackExchange,PAC,100,160m,0.506005
StackExchange,PAC,200,160m,0.509353
StackExchange,PAC,300,160m,0.510059
StackExchange,PAC,400,160m,0.509245
StackExchange,PAC,500,160m,0.510378
StackExchange,PAC,600,160m,0.5031772486772488
StackExchange,PAC,700,160m,0.513340594059406
StackExchange,PAC,800,160m,0.5026290909090909
StackExchange,PAC,900,160m,0.510954356846473
StackExchange,PAC,0,410m,0.5111739999999999
StackExchange,PAC,100,410m,0.512353
StackExchange,PAC,200,410m,0.5083500000000001
StackExchange,PAC,300,410m,0.512439
StackExchange,PAC,400,410m,0.504616
StackExchange,PAC,500,410m,0.523606
StackExchange,PAC,600,410m,0.50444708994709
StackExchange,PAC,700,410m,0.505009900990099
StackExchange,PAC,800,410m,0.5092327272727273
StackExchange,PAC,900,410m,0.5165103734439833
StackExchange,PAC,0,1b,0.505116
StackExchange,PAC,100,1b,0.500016
StackExchange,PAC,200,1b,0.511508
StackExchange,PAC,300,1b,0.515603
StackExchange,PAC,400,1b,0.505281
StackExchange,PAC,500,1b,0.527606
StackExchange,PAC,600,1b,0.5045886243386244
StackExchange,PAC,700,1b,0.5048772277227722
StackExchange,PAC,800,1b,0.5141418181818183
StackExchange,PAC,900,1b,0.5090165975103734
StackExchange,PAC,0,2.8b,0.502821
StackExchange,PAC,100,2.8b,0.501679
StackExchange,PAC,200,2.8b,0.5065500000000001
StackExchange,PAC,300,2.8b,0.514034
StackExchange,PAC,400,2.8b,0.50318
StackExchange,PAC,500,2.8b,0.514257
StackExchange,PAC,600,2.8b,0.507292328042328
StackExchange,PAC,700,2.8b,0.5036752475247525
StackExchange,PAC,800,2.8b,0.5136763636363636
StackExchange,PAC,900,2.8b,0.5000041493775934
StackExchange,PAC,0,6.9b,0.513803
StackExchange,PAC,100,6.9b,0.5006550000000001
StackExchange,PAC,200,6.9b,0.510085
StackExchange,PAC,300,6.9b,0.520008
StackExchange,PAC,400,6.9b,0.5021420000000001
StackExchange,PAC,500,6.9b,0.5293140000000001
StackExchange,PAC,600,6.9b,0.5079034391534392
StackExchange,PAC,700,6.9b,0.5091227722772277
StackExchange,PAC,800,6.9b,0.5004727272727273
StackExchange,PAC,900,6.9b,0.5037593360995851
StackExchange,PAC,0,12b,0.507471
StackExchange,PAC,100,12b,0.502787
StackExchange,PAC,200,12b,0.5007050000000001
StackExchange,PAC,300,12b,0.512468
StackExchange,PAC,400,12b,0.5041709999999999
StackExchange,PAC,500,12b,0.5269510000000001
StackExchange,PAC,600,12b,0.5061957671957673
StackExchange,PAC,700,12b,0.5025188118811881
StackExchange,PAC,800,12b,0.5001818181818182
StackExchange,PAC,900,12b,0.5056473029045643
StackExchange,Samia,0,160m,0.510821
StackExchange,Samia,100,160m,0.504365
StackExchange,Samia,200,160m,0.5092565
StackExchange,Samia,300,160m,0.548202
StackExchange,Samia,400,160m,0.5110790000000001
StackExchange,Samia,500,160m,0.5108010000000001
StackExchange,Samia,600,160m,0.5341335978835979
StackExchange,Samia,700,160m,0.530879207920792
StackExchange,Samia,800,160m,0.5018472727272727
StackExchange,Samia,900,160m,0.5199543568464731
StackExchange,Samia,0,410m,0.510255
StackExchange,Samia,100,410m,0.505702
StackExchange,Samia,200,410m,0.5126665
StackExchange,Samia,300,410m,0.5447420000000001
StackExchange,Samia,400,410m,0.510681
StackExchange,Samia,500,410m,0.510793
StackExchange,Samia,600,410m,0.5341097883597883
StackExchange,Samia,700,410m,0.5308831683168317
StackExchange,Samia,800,410m,0.5018472727272727
StackExchange,Samia,900,410m,0.519863070539419
StackExchange,Samia,0,1b,0.506836
StackExchange,Samia,100,1b,0.5084960000000001
StackExchange,Samia,200,1b,0.5185825
StackExchange,Samia,300,1b,0.543783
StackExchange,Samia,400,1b,0.510088
StackExchange,Samia,500,1b,0.5107980000000001
StackExchange,Samia,600,1b,0.5340264550264551
StackExchange,Samia,700,1b,0.5308831683168317
StackExchange,Samia,800,1b,0.5018472727272727
StackExchange,Samia,900,1b,0.5197178423236515
StackExchange,Samia,0,2.8b,0.5211859999999999
StackExchange,Samia,100,2.8b,0.502438
StackExchange,Samia,200,2.8b,0.521628
StackExchange,Samia,300,2.8b,0.5227999999999999
StackExchange,Samia,400,2.8b,0.509187
StackExchange,Samia,500,2.8b,0.510792
StackExchange,Samia,600,2.8b,0.5338597883597884
StackExchange,Samia,700,2.8b,0.5308831683168317
StackExchange,Samia,800,2.8b,0.5018472727272727
StackExchange,Samia,900,2.8b,0.5199211618257261
StackExchange,Samia,0,6.9b,0.522494
StackExchange,Samia,100,6.9b,0.5009049999999999
StackExchange,Samia,200,6.9b,0.527892
StackExchange,Samia,300,6.9b,0.521603
StackExchange,Samia,400,6.9b,0.5083930000000001
StackExchange,Samia,500,6.9b,0.5107870000000001
StackExchange,Samia,600,6.9b,0.5334695767195767
StackExchange,Samia,700,6.9b,0.5308831683168317
StackExchange,Samia,800,6.9b,0.5018472727272727
StackExchange,Samia,900,6.9b,0.5198464730290455
StackExchange,Samia,0,12b,0.5123300000000001
StackExchange,Samia,100,12b,0.520705
StackExchange,Samia,200,12b,0.519799
StackExchange,Samia,300,12b,0.521653
StackExchange,Samia,400,12b,0.5112960000000001
StackExchange,Samia,500,12b,0.5107870000000001
StackExchange,Samia,600,12b,0.5338121693121693
StackExchange,Samia,700,12b,0.5308831683168317
StackExchange,Samia,800,12b,0.5018472727272727
StackExchange,Samia,900,12b,0.519863070539419
Pile-CC,Loss,0,160m,0.503567
Pile-CC,Loss,100,160m,0.509065
Pile-CC,Loss,200,160m,0.5122065
Pile-CC,Loss,300,160m,0.508306
Pile-CC,Loss,400,160m,0.5048320000000001
Pile-CC,Loss,500,160m,0.5265405
Pile-CC,Loss,600,160m,0.5105795
Pile-CC,Loss,700,160m,0.5188579999999999
Pile-CC,Loss,800,160m,0.5084185
Pile-CC,Loss,900,160m,0.5012840000000001
Pile-CC,Loss,0,410m,0.5096369999999999
Pile-CC,Loss,100,410m,0.511672
Pile-CC,Loss,200,410m,0.513379
Pile-CC,Loss,300,410m,0.516605
Pile-CC,Loss,400,410m,0.504224
Pile-CC,Loss,500,410m,0.5326084999999999
Pile-CC,Loss,600,410m,0.5149064999999999
Pile-CC,Loss,700,410m,0.5233865
Pile-CC,Loss,800,410m,0.5057835
Pile-CC,Loss,900,410m,0.5028435
Pile-CC,Loss,0,1b,0.5151585000000001
Pile-CC,Loss,100,1b,0.511452
Pile-CC,Loss,200,1b,0.511781
Pile-CC,Loss,300,1b,0.5174015
Pile-CC,Loss,400,1b,0.5031885
Pile-CC,Loss,500,1b,0.5357970000000001
Pile-CC,Loss,600,1b,0.5154205000000001
Pile-CC,Loss,700,1b,0.5220440000000001
Pile-CC,Loss,800,1b,0.5012145
Pile-CC,Loss,900,1b,0.5059555
Pile-CC,Loss,0,2.8b,0.511272
Pile-CC,Loss,100,2.8b,0.511887
Pile-CC,Loss,200,2.8b,0.5081104999999999
Pile-CC,Loss,300,2.8b,0.5166930000000001
Pile-CC,Loss,400,2.8b,0.5041534999999999
Pile-CC,Loss,500,2.8b,0.5406775
Pile-CC,Loss,600,2.8b,0.515977
Pile-CC,Loss,700,2.8b,0.521421
Pile-CC,Loss,800,2.8b,0.5021140000000001
Pile-CC,Loss,900,2.8b,0.5087895
Pile-CC,Loss,0,6.9b,0.507946
Pile-CC,Loss,100,6.9b,0.503598
Pile-CC,Loss,200,6.9b,0.5018485
Pile-CC,Loss,300,6.9b,0.5235650000000001
Pile-CC,Loss,400,6.9b,0.503806
Pile-CC,Loss,500,6.9b,0.547958
Pile-CC,Loss,600,6.9b,0.5206930000000001
Pile-CC,Loss,700,6.9b,0.5092935000000001
Pile-CC,Loss,800,6.9b,0.5094945
Pile-CC,Loss,900,6.9b,0.515785
Pile-CC,Loss,0,12b,0.5047729999999999
Pile-CC,Loss,100,12b,0.500204
Pile-CC,Loss,200,12b,0.5016179999999999
Pile-CC,Loss,300,12b,0.5278925
Pile-CC,Loss,400,12b,0.5076544999999999
Pile-CC,Loss,500,12b,0.5551245
Pile-CC,Loss,600,12b,0.524389
Pile-CC,Loss,700,12b,0.503456
Pile-CC,Loss,800,12b,0.5150905
Pile-CC,Loss,900,12b,0.5202235
Pile-CC,Min-K%,0,160m,0.5030330000000001
Pile-CC,Min-K%,100,160m,0.509792
Pile-CC,Min-K%,200,160m,0.513109
Pile-CC,Min-K%,300,160m,0.506039
Pile-CC,Min-K%,400,160m,0.508379
Pile-CC,Min-K%,500,160m,0.521597
Pile-CC,Min-K%,600,160m,0.5122995
Pile-CC,Min-K%,700,160m,0.517136
Pile-CC,Min-K%,800,160m,0.5093669999999999
Pile-CC,Min-K%,900,160m,0.504564
Pile-CC,Min-K%,0,410m,0.5056805
Pile-CC,Min-K%,100,410m,0.5076689999999999
Pile-CC,Min-K%,200,410m,0.516534
Pile-CC,Min-K%,300,410m,0.513168
Pile-CC,Min-K%,400,410m,0.5067885000000001
Pile-CC,Min-K%,500,410m,0.527604
Pile-CC,Min-K%,600,410m,0.519072
Pile-CC,Min-K%,700,410m,0.5201915
Pile-CC,Min-K%,800,410m,0.5030605
Pile-CC,Min-K%,900,410m,0.5103825
Pile-CC,Min-K%,0,1b,0.5186470000000001
Pile-CC,Min-K%,100,1b,0.504774
Pile-CC,Min-K%,200,1b,0.5129135
Pile-CC,Min-K%,300,1b,0.518062
Pile-CC,Min-K%,400,1b,0.505177
Pile-CC,Min-K%,500,1b,0.532148
Pile-CC,Min-K%,600,1b,0.5213085000000001
Pile-CC,Min-K%,700,1b,0.5200130000000001
Pile-CC,Min-K%,800,1b,0.5003165
Pile-CC,Min-K%,900,1b,0.51424
Pile-CC,Min-K%,0,2.8b,0.509254
Pile-CC,Min-K%,100,2.8b,0.5049305
Pile-CC,Min-K%,200,2.8b,0.5067200000000001
Pile-CC,Min-K%,300,2.8b,0.516918
Pile-CC,Min-K%,400,2.8b,0.506037
Pile-CC,Min-K%,500,2.8b,0.5370715
Pile-CC,Min-K%,600,2.8b,0.52313
Pile-CC,Min-K%,700,2.8b,0.5194105
Pile-CC,Min-K%,800,2.8b,0.5045419999999999
Pile-CC,Min-K%,900,2.8b,0.515899
Pile-CC,Min-K%,0,6.9b,0.5004120000000001
Pile-CC,Min-K%,100,6.9b,0.504026
Pile-CC,Min-K%,200,6.9b,0.500739
Pile-CC,Min-K%,300,6.9b,0.528233
Pile-CC,Min-K%,400,6.9b,0.505375
Pile-CC,Min-K%,500,6.9b,0.548362
Pile-CC,Min-K%,600,6.9b,0.533857
Pile-CC,Min-K%,700,6.9b,0.505909
Pile-CC,Min-K%,800,6.9b,0.517343
Pile-CC,Min-K%,900,6.9b,0.524716
Pile-CC,Min-K%,0,12b,0.5005285
Pile-CC,Min-K%,100,12b,0.507352
Pile-CC,Min-K%,200,12b,0.506392
Pile-CC,Min-K%,300,12b,0.5345455
Pile-CC,Min-K%,400,12b,0.510291
Pile-CC,Min-K%,500,12b,0.558865
Pile-CC,Min-K%,600,12b,0.538087
Pile-CC,Min-K%,700,12b,0.500046
Pile-CC,Min-K%,800,12b,0.523158
Pile-CC,Min-K%,900,12b,0.53006
Pile-CC,Perplexity,0,160m,0.503567
Pile-CC,Perplexity,100,160m,0.509065
Pile-CC,Perplexity,200,160m,0.5122065
Pile-CC,Perplexity,300,160m,0.508306
Pile-CC,Perplexity,400,160m,0.5048320000000001
Pile-CC,Perplexity,500,160m,0.5265405
Pile-CC,Perplexity,600,160m,0.5105795
Pile-CC,Perplexity,700,160m,0.5188579999999999
Pile-CC,Perplexity,800,160m,0.5084185
Pile-CC,Perplexity,900,160m,0.5012840000000001
Pile-CC,Perplexity,0,410m,0.5096369999999999
Pile-CC,Perplexity,100,410m,0.511672
Pile-CC,Perplexity,200,410m,0.513379
Pile-CC,Perplexity,300,410m,0.516605
Pile-CC,Perplexity,400,410m,0.504224
Pile-CC,Perplexity,500,410m,0.5326084999999999
Pile-CC,Perplexity,600,410m,0.5149064999999999
Pile-CC,Perplexity,700,410m,0.5233865
Pile-CC,Perplexity,800,410m,0.5057835
Pile-CC,Perplexity,900,410m,0.5028435
Pile-CC,Perplexity,0,1b,0.5151585000000001
Pile-CC,Perplexity,100,1b,0.511452
Pile-CC,Perplexity,200,1b,0.511781
Pile-CC,Perplexity,300,1b,0.5174015
Pile-CC,Perplexity,400,1b,0.5031885
Pile-CC,Perplexity,500,1b,0.5357970000000001
Pile-CC,Perplexity,600,1b,0.5154205000000001
Pile-CC,Perplexity,700,1b,0.5220440000000001
Pile-CC,Perplexity,800,1b,0.5012145
Pile-CC,Perplexity,900,1b,0.5059555
Pile-CC,Perplexity,0,2.8b,0.511272
Pile-CC,Perplexity,100,2.8b,0.511887
Pile-CC,Perplexity,200,2.8b,0.5081104999999999
Pile-CC,Perplexity,300,2.8b,0.5166930000000001
Pile-CC,Perplexity,400,2.8b,0.5041534999999999
Pile-CC,Perplexity,500,2.8b,0.5406775
Pile-CC,Perplexity,600,2.8b,0.515977
Pile-CC,Perplexity,700,2.8b,0.521421
Pile-CC,Perplexity,800,2.8b,0.5021140000000001
Pile-CC,Perplexity,900,2.8b,0.5087895
Pile-CC,Perplexity,0,6.9b,0.507946
Pile-CC,Perplexity,100,6.9b,0.503598
Pile-CC,Perplexity,200,6.9b,0.5018485
Pile-CC,Perplexity,300,6.9b,0.5235650000000001
Pile-CC,Perplexity,400,6.9b,0.503806
Pile-CC,Perplexity,500,6.9b,0.547958
Pile-CC,Perplexity,600,6.9b,0.5206930000000001
Pile-CC,Perplexity,700,6.9b,0.5092935000000001
Pile-CC,Perplexity,800,6.9b,0.5094945
Pile-CC,Perplexity,900,6.9b,0.515785
Pile-CC,Perplexity,0,12b,0.5047729999999999
Pile-CC,Perplexity,100,12b,0.500204
Pile-CC,Perplexity,200,12b,0.5016179999999999
Pile-CC,Perplexity,300,12b,0.5278925
Pile-CC,Perplexity,400,12b,0.5076544999999999
Pile-CC,Perplexity,500,12b,0.5551245
Pile-CC,Perplexity,600,12b,0.524389
Pile-CC,Perplexity,700,12b,0.503456
Pile-CC,Perplexity,800,12b,0.5150905
Pile-CC,Perplexity,900,12b,0.5202235
Pile-CC,Min-K% ++,0,160m,0.503937
Pile-CC,Min-K% ++,100,160m,0.520597
Pile-CC,Min-K% ++,200,160m,0.506846
Pile-CC,Min-K% ++,300,160m,0.506406
Pile-CC,Min-K% ++,400,160m,0.5015930000000001
Pile-CC,Min-K% ++,500,160m,0.518443
Pile-CC,Min-K% ++,600,160m,0.529941
Pile-CC,Min-K% ++,700,160m,0.5072369999999999
Pile-CC,Min-K% ++,800,160m,0.5203059999999999
Pile-CC,Min-K% ++,900,160m,0.519161
Pile-CC,Min-K% ++,0,410m,0.5036539999999999
Pile-CC,Min-K% ++,100,410m,0.513552
Pile-CC,Min-K% ++,200,410m,0.5112085
Pile-CC,Min-K% ++,300,410m,0.526289
Pile-CC,Min-K% ++,400,410m,0.5052909999999999
Pile-CC,Min-K% ++,500,410m,0.519303
Pile-CC,Min-K% ++,600,410m,0.52186
Pile-CC,Min-K% ++,700,410m,0.50459
Pile-CC,Min-K% ++,800,410m,0.5073345
Pile-CC,Min-K% ++,900,410m,0.50856
Pile-CC,Min-K% ++,0,1b,0.503015
Pile-CC,Min-K% ++,100,1b,0.5149980000000001
Pile-CC,Min-K% ++,200,1b,0.5031935000000001
Pile-CC,Min-K% ++,300,1b,0.523187
Pile-CC,Min-K% ++,400,1b,0.509198
Pile-CC,Min-K% ++,500,1b,0.523458
Pile-CC,Min-K% ++,600,1b,0.526871
Pile-CC,Min-K% ++,700,1b,0.506715
Pile-CC,Min-K% ++,800,1b,0.5044775
Pile-CC,Min-K% ++,900,1b,0.5199090000000001
Pile-CC,Min-K% ++,0,2.8b,0.512592
Pile-CC,Min-K% ++,100,2.8b,0.506025
Pile-CC,Min-K% ++,200,2.8b,0.5058655
Pile-CC,Min-K% ++,300,2.8b,0.530223
Pile-CC,Min-K% ++,400,2.8b,0.5098929999999999
Pile-CC,Min-K% ++,500,2.8b,0.527229
Pile-CC,Min-K% ++,600,2.8b,0.5314045000000001
Pile-CC,Min-K% ++,700,2.8b,0.520679
Pile-CC,Min-K% ++,800,2.8b,0.500561
Pile-CC,Min-K% ++,900,2.8b,0.5154690000000001
Pile-CC,Min-K% ++,0,6.9b,0.51857
Pile-CC,Min-K% ++,100,6.9b,0.519716
Pile-CC,Min-K% ++,200,6.9b,0.513282
Pile-CC,Min-K% ++,300,6.9b,0.5401245
Pile-CC,Min-K% ++,400,6.9b,0.536106
Pile-CC,Min-K% ++,500,6.9b,0.548789
Pile-CC,Min-K% ++,600,6.9b,0.560581
Pile-CC,Min-K% ++,700,6.9b,0.546001
Pile-CC,Min-K% ++,800,6.9b,0.5376965
Pile-CC,Min-K% ++,900,6.9b,0.54639
Pile-CC,Min-K% ++,0,12b,0.52904
Pile-CC,Min-K% ++,100,12b,0.529987
Pile-CC,Min-K% ++,200,12b,0.526403
Pile-CC,Min-K% ++,300,12b,0.5518080000000001
Pile-CC,Min-K% ++,400,12b,0.5370889999999999
Pile-CC,Min-K% ++,500,12b,0.568654
Pile-CC,Min-K% ++,600,12b,0.5626105
Pile-CC,Min-K% ++,700,12b,0.548598
Pile-CC,Min-K% ++,800,12b,0.5408109999999999
Pile-CC,Min-K% ++,900,12b,0.5566865
Pile-CC,Zlib,0,160m,0.5038815
Pile-CC,Zlib,100,160m,0.514688
Pile-CC,Zlib,200,160m,0.5124165
Pile-CC,Zlib,300,160m,0.5021435
Pile-CC,Zlib,400,160m,0.508535
Pile-CC,Zlib,500,160m,0.5117754999999999
Pile-CC,Zlib,600,160m,0.502228
Pile-CC,Zlib,700,160m,0.5088405
Pile-CC,Zlib,800,160m,0.516259
Pile-CC,Zlib,900,160m,0.5169779999999999
Pile-CC,Zlib,0,410m,0.5033675
Pile-CC,Zlib,100,410m,0.513326
Pile-CC,Zlib,200,410m,0.5120020000000001
Pile-CC,Zlib,300,410m,0.509576
Pile-CC,Zlib,400,410m,0.5067455
Pile-CC,Zlib,500,410m,0.519185
Pile-CC,Zlib,600,410m,0.5089345
Pile-CC,Zlib,700,410m,0.517105
Pile-CC,Zlib,800,410m,0.5134505
Pile-CC,Zlib,900,410m,0.514916
Pile-CC,Zlib,0,1b,0.502065
Pile-CC,Zlib,100,1b,0.5137765
Pile-CC,Zlib,200,1b,0.5100945
Pile-CC,Zlib,300,1b,0.5110665
Pile-CC,Zlib,400,1b,0.503419
Pile-CC,Zlib,500,1b,0.524891
Pile-CC,Zlib,600,1b,0.5115860000000001
Pile-CC,Zlib,700,1b,0.5142235
Pile-CC,Zlib,800,1b,0.5086585
Pile-CC,Zlib,900,1b,0.5177765000000001
Pile-CC,Zlib,0,2.8b,0.500536
Pile-CC,Zlib,100,2.8b,0.51398
Pile-CC,Zlib,200,2.8b,0.5056995
Pile-CC,Zlib,300,2.8b,0.510375
Pile-CC,Zlib,400,2.8b,0.50331
Pile-CC,Zlib,500,2.8b,0.5317585
Pile-CC,Zlib,600,2.8b,0.5133965
Pile-CC,Zlib,700,2.8b,0.514053
Pile-CC,Zlib,800,2.8b,0.5052435
Pile-CC,Zlib,900,2.8b,0.5204125
Pile-CC,Zlib,0,6.9b,0.5014165
Pile-CC,Zlib,100,6.9b,0.5073835
Pile-CC,Zlib,200,6.9b,0.5007405
Pile-CC,Zlib,300,6.9b,0.5192735
Pile-CC,Zlib,400,6.9b,0.5041785
Pile-CC,Zlib,500,6.9b,0.541048
Pile-CC,Zlib,600,6.9b,0.5205690000000001
Pile-CC,Zlib,700,6.9b,0.5000055
Pile-CC,Zlib,800,6.9b,0.5055919999999999
Pile-CC,Zlib,900,6.9b,0.5258765
Pile-CC,Zlib,0,12b,0.5041235000000001
Pile-CC,Zlib,100,12b,0.5054165
Pile-CC,Zlib,200,12b,0.503726
Pile-CC,Zlib,300,12b,0.5230125
Pile-CC,Zlib,400,12b,0.507541
Pile-CC,Zlib,500,12b,0.548674
Pile-CC,Zlib,600,12b,0.5254025
Pile-CC,Zlib,700,12b,0.5069095
Pile-CC,Zlib,800,12b,0.512103
Pile-CC,Zlib,900,12b,0.5303325
Pile-CC,Gradient,0,160m,0.5180045
Pile-CC,Gradient,100,160m,0.504086
Pile-CC,Gradient,200,160m,0.513816
Pile-CC,Gradient,300,160m,0.5199435
Pile-CC,Gradient,400,160m,0.503474
Pile-CC,Gradient,500,160m,0.5182925
Pile-CC,Gradient,600,160m,0.5056769999999999
Pile-CC,Gradient,700,160m,0.5203800000000001
Pile-CC,Gradient,800,160m,0.5118054999999999
Pile-CC,Gradient,900,160m,0.5025649999999999
Pile-CC,Gradient,0,410m,0.5127234999999999
Pile-CC,Gradient,100,410m,0.5039175
Pile-CC,Gradient,200,410m,0.5064675000000001
Pile-CC,Gradient,300,410m,0.5019075
Pile-CC,Gradient,400,410m,0.509968
Pile-CC,Gradient,500,410m,0.509477
Pile-CC,Gradient,600,410m,0.504374
Pile-CC,Gradient,700,410m,0.5185365000000001
Pile-CC,Gradient,800,410m,0.504587
Pile-CC,Gradient,900,410m,0.5016689999999999
Pile-CC,Gradient,0,1b,0.526286
Pile-CC,Gradient,100,1b,0.5061295
Pile-CC,Gradient,200,1b,0.5244345
Pile-CC,Gradient,300,1b,0.512049
Pile-CC,Gradient,400,1b,0.5123525
Pile-CC,Gradient,500,1b,0.5057564999999999
Pile-CC,Gradient,600,1b,0.527648
Pile-CC,Gradient,700,1b,0.5038885000000001
Pile-CC,Gradient,800,1b,0.5113065
Pile-CC,Gradient,900,1b,0.5143260000000001
Pile-CC,Gradient,0,2.8b,0.5220265
Pile-CC,Gradient,100,2.8b,0.5038875
Pile-CC,Gradient,200,2.8b,0.5125905
Pile-CC,Gradient,300,2.8b,0.5115149999999999
Pile-CC,Gradient,400,2.8b,0.503985
Pile-CC,Gradient,500,2.8b,0.514556
Pile-CC,Gradient,600,2.8b,0.5155704999999999
Pile-CC,Gradient,700,2.8b,0.5017834999999999
Pile-CC,Gradient,800,2.8b,0.5052494999999999
Pile-CC,Gradient,900,2.8b,0.5107335000000001
Pile-CC,Gradient,0,6.9b,0.527817
Pile-CC,Gradient,100,6.9b,0.500436
Pile-CC,Gradient,200,6.9b,0.5245380000000001
Pile-CC,Gradient,300,6.9b,0.5261915
Pile-CC,Gradient,400,6.9b,0.5193705000000001
Pile-CC,Gradient,500,6.9b,0.517108
Pile-CC,Gradient,600,6.9b,0.5360305
Pile-CC,Gradient,700,6.9b,0.5017689999999999
Pile-CC,Gradient,800,6.9b,0.5124035
Pile-CC,Gradient,900,6.9b,0.5133274999999999
Pile-CC,Gradient,0,12b,0.518759
Pile-CC,Gradient,100,12b,0.5161825
Pile-CC,Gradient,200,12b,0.5452100000000001
Pile-CC,Gradient,300,12b,0.518636
Pile-CC,Gradient,400,12b,0.5037035000000001
Pile-CC,Gradient,500,12b,0.508455
Pile-CC,Gradient,600,12b,0.5264665
Pile-CC,Gradient,700,12b,0.5287615
Pile-CC,Gradient,800,12b,0.5116604999999999
Pile-CC,Gradient,900,12b,0.508475
Pile-CC,Refer,0,160m,0.515903
Pile-CC,Refer,100,160m,0.51422
Pile-CC,Refer,200,160m,0.515655
Pile-CC,Refer,300,160m,0.5106775
Pile-CC,Refer,400,160m,0.5056745
Pile-CC,Refer,500,160m,0.535848
Pile-CC,Refer,600,160m,0.51028
Pile-CC,Refer,700,160m,0.5217989999999999
Pile-CC,Refer,800,160m,0.500094
Pile-CC,Refer,900,160m,0.5033894999999999
Pile-CC,Refer,0,410m,0.515903
Pile-CC,Refer,100,410m,0.51422
Pile-CC,Refer,200,410m,0.515655
Pile-CC,Refer,300,410m,0.5106775
Pile-CC,Refer,400,410m,0.5056745
Pile-CC,Refer,500,410m,0.535848
Pile-CC,Refer,600,410m,0.51028
Pile-CC,Refer,700,410m,0.5217989999999999
Pile-CC,Refer,800,410m,0.500094
Pile-CC,Refer,900,410m,0.5033894999999999
Pile-CC,Refer,0,1b,0.515903
Pile-CC,Refer,100,1b,0.51422
Pile-CC,Refer,200,1b,0.515655
Pile-CC,Refer,300,1b,0.5106775
Pile-CC,Refer,400,1b,0.5056745
Pile-CC,Refer,500,1b,0.535848
Pile-CC,Refer,600,1b,0.51028
Pile-CC,Refer,700,1b,0.5217989999999999
Pile-CC,Refer,800,1b,0.500094
Pile-CC,Refer,900,1b,0.5033894999999999
Pile-CC,Refer,0,2.8b,0.515903
Pile-CC,Refer,100,2.8b,0.51422
Pile-CC,Refer,200,2.8b,0.515655
Pile-CC,Refer,300,2.8b,0.5106775
Pile-CC,Refer,400,2.8b,0.5056745
Pile-CC,Refer,500,2.8b,0.535848
Pile-CC,Refer,600,2.8b,0.51028
Pile-CC,Refer,700,2.8b,0.5217989999999999
Pile-CC,Refer,800,2.8b,0.500197
Pile-CC,Refer,900,2.8b,0.5033894999999999
Pile-CC,Refer,0,6.9b,0.5158830000000001
Pile-CC,Refer,100,6.9b,0.5138985
Pile-CC,Refer,200,6.9b,0.5156085
Pile-CC,Refer,300,6.9b,0.5110769999999999
Pile-CC,Refer,400,6.9b,0.5056745
Pile-CC,Refer,500,6.9b,0.535848
Pile-CC,Refer,600,6.9b,0.51028
Pile-CC,Refer,700,6.9b,0.5217989999999999
Pile-CC,Refer,800,6.9b,0.500197
Pile-CC,Refer,900,6.9b,0.5033894999999999
Pile-CC,Refer,0,12b,0.5158830000000001
Pile-CC,Refer,100,12b,0.5138985
Pile-CC,Refer,200,12b,0.5156085
Pile-CC,Refer,300,12b,0.5110769999999999
Pile-CC,Refer,400,12b,0.5056745
Pile-CC,Refer,500,12b,0.535848
Pile-CC,Refer,600,12b,0.5102735
Pile-CC,Refer,700,12b,0.52157
Pile-CC,Refer,800,12b,0.500197
Pile-CC,Refer,900,12b,0.5033894999999999
Pile-CC,CCD,0,160m,0.5020024999999999
Pile-CC,CCD,100,160m,0.507806
Pile-CC,CCD,200,160m,0.506469
Pile-CC,CCD,300,160m,0.502558
Pile-CC,CCD,400,160m,0.512321
Pile-CC,CCD,500,160m,0.505901
Pile-CC,CCD,600,160m,0.502362
Pile-CC,CCD,700,160m,0.5023465
Pile-CC,CCD,800,160m,0.5169645
Pile-CC,CCD,900,160m,0.5051385
Pile-CC,CCD,0,410m,0.5087895
Pile-CC,CCD,100,410m,0.5100945
Pile-CC,CCD,200,410m,0.51087
Pile-CC,CCD,300,410m,0.5016095
Pile-CC,CCD,400,410m,0.5076714999999999
Pile-CC,CCD,500,410m,0.5042705000000001
Pile-CC,CCD,600,410m,0.5102045000000001
Pile-CC,CCD,700,410m,0.5013615
Pile-CC,CCD,800,410m,0.514859
Pile-CC,CCD,900,410m,0.5013215
Pile-CC,CCD,0,1b,0.5126470000000001
Pile-CC,CCD,100,1b,0.5186565000000001
Pile-CC,CCD,200,1b,0.510335
Pile-CC,CCD,300,1b,0.5152909999999999
Pile-CC,CCD,400,1b,0.5143949999999999
Pile-CC,CCD,500,1b,0.509298
Pile-CC,CCD,600,1b,0.504045
Pile-CC,CCD,700,1b,0.516529
Pile-CC,CCD,800,1b,0.5196215
Pile-CC,CCD,900,1b,0.5117535
Pile-CC,CCD,0,2.8b,0.5054615
Pile-CC,CCD,100,2.8b,0.5087185000000001
Pile-CC,CCD,200,2.8b,0.5058039999999999
